system:index,crop_label,soil_oc,soil_ph,soil_texture,.geo
400,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.82776254320363,37.370948881948834]}"
401,0,2.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.50454412969557,36.662178122778535]}"
402,0,0.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49062481707358,35.54215862653831]}"
403,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01173293910946,36.80420176919783]}"
404,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.87024828186064,36.58483317681584]}"
405,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13587553709293,35.50712433045765]}"
406,0,2.0,73.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.63696037685665,35.21256674879486]}"
407,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65384412991624,36.63226422381735]}"
408,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28625351565454,35.95152090151158]}"
409,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65573059201289,36.63145574006165]}"
410,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.2040576671576,35.88792017939592]}"
411,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05700802942908,36.5341681947915]}"
412,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06428438323044,36.688858086716884]}"
413,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.83036308324573,36.606123249049475]}"
414,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.09356488721089,35.85477234541191]}"
415,0,3.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35426055694423,36.897446895689434]}"
416,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63282355226784,36.68643263544976]}"
417,0,2.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3359349251482,37.13379364694128]}"
418,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18825189243894,36.8265698197724]}"
419,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.91552337218026,36.65705772565905]}"
420,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.83350261245829,34.97029111666782]}"
421,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16336398478698,35.911366208311435]}"
422,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.90923059090957,35.03011891459018]}"
423,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.45145369640412,35.73215230912959]}"
424,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10084124101226,35.894927038612046]}"
425,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.22705911271291,36.800698339589765]}"
426,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.10740351686819,36.80608823129448]}"
427,0,3.0,73.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27934106224866,34.87758497934669]}"
428,0,2.0,73.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.301439618238,34.768170177740934]}"
429,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.01756741417438,35.068117651108444]}"
430,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94355080904478,36.605853754464235]}"
431,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72445171124804,36.591570541446735]}"
432,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9947547802396,36.839505559863724]}"
433,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.4359174162707,37.02707379118788]}"
434,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.87617716273583,36.52069346552971]}"
435,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.59033781361084,35.64402757975747]}"
436,0,3.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.26802228966876,36.827378303528114]}"
437,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18734900287298,35.919990035038985]}"
438,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19893727003812,35.70412487226506]}"
439,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06131994279285,36.926552310894905]}"
440,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.901509653748,36.723622888212304]}"
441,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17100423898385,36.93140321342915]}"
442,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20621362383949,35.69927396973082]}"
443,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13668402084863,35.48825970949114]}"
444,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.79765983262192,35.27913191134812]}"
445,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16255550103128,35.74562703839138]}"
446,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.96097355127485,35.11420122518377]}"
447,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9985277044329,36.88343317725717]}"
448,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.1443242750455,36.91954545167877]}"
449,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00822950950139,36.53470718396197]}"
450,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.42342625953958,36.4522418408798]}"
451,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3371879922641,35.88333877144691]}"
452,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.56949232473741,36.630916750891174]}"
453,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.68402752346266,36.69936837554108]}"
454,0,3.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.93618004943316,35.08563479914877]}"
455,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.37231669415503,36.93113371884392]}"
456,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.64629828152964,36.519615487188766]}"
457,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.79910171135836,36.62202342957839]}"
458,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06347589947474,36.595882454810514]}"
459,0,5.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.26658041093232,35.82108552225743]}"
460,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.31733979876692,36.999046354323355]}"
461,0,3.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.47786416575723,36.3522593497573]}"
462,0,4.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11889737822307,35.52949238103223]}"
463,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.77565568244285,36.5807907580373]}"
464,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.56625838971459,36.73305519869556]}"
465,0,2.0,80.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98855640477917,36.165769096774085]}"
466,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.13165802953941,36.790188050765565]}"
467,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.82514828031599,35.219034618840524]}"
468,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.34877625942926,35.73323028747053]}"
469,0,3.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.08898347926188,35.4623882293085]}"
470,0,2.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.55206958250734,37.474165308094165]}"
471,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94705423865285,36.66298660653424]}"
472,0,4.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11808889446736,35.52652794059463]}"
473,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16740640356552,35.843453572832]}"
474,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.03248402217262,36.572975415065464]}"
475,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12159232407542,36.238802129373]}"
476,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05027066479819,36.80986115548778]}"
477,0,2.0,72.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32892806593206,37.19442992861935]}"
478,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1334500858258,35.92726638884035]}"
479,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28005514019411,35.36294472735647]}"
480,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.57686308434904,37.460151589661905]}"
481,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.93277102563535,36.912269097877406]}"
482,0,2.0,79.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15456506928446,36.21643407879843]}"
483,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.53984792036147,36.691014043398766]}"
484,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.5888959348744,36.73521115537745]}"
485,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.34294178436433,36.914425054559295]}"
486,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.17477716317715,36.84247000030132]}"
487,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18393997907518,36.77347938648094]}"
488,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.74924521308974,36.63226422381735]}"
489,0,2.0,78.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.58188907565827,35.48664274197973]}"
490,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88668745156002,36.68239021667122]}"
491,0,3.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19974575379382,35.822163500598364]}"
492,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01119394993898,36.49266602866518]}"
493,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.04110784890017,36.76889797853193]}"
494,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05539106191766,36.59210953061721]}"
495,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.25697301167409,36.83007324938047]}"
496,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.5720121818148,35.65157342814407]}"
497,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17468275736688,35.72433696615775]}"
498,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.82578167529671,36.66110014443759]}"
499,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65842553786526,36.65975267151141]}"
500,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7249907004185,36.60127234651523]}"
501,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21133402095896,35.696848518463696]}"
502,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.23370207153354,35.82458895186549]}"
503,0,2.0,76.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.35156561109187,36.486198158619516]}"
504,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07775911249225,36.819562960556276]}"
505,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.75544358855016,36.618250505385085]}"
506,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.26469394883567,36.21158317626418]}"
507,0,2.0,80.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88614846238954,35.925649421328934]}"
508,0,2.0,80.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60506560998856,35.47478498022935]}"
509,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.7947897979946,36.635228664254946]}"
510,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.8422208449961,36.57971277969636]}"
511,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.07011885829537,35.07728046700646]}"
512,0,2.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.55611200128588,37.40921711305233]}"
513,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.82551218071148,36.643044007226784]}"
514,0,3.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.9065356450572,35.096953571728676]}"
515,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.84724683630532,35.130370900297926]}"
516,0,4.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46017192894192,37.01925844821604]}"
517,0,4.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27260369761777,36.82683931435764]}"
518,0,2.0,77.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.5035605571649,36.684546173353105]}"
519,0,3.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.08278510380146,35.85207739955955]}"
520,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.18151452780805,36.94460844810571]}"
521,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48604340912456,37.073426859848446]}"
522,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11377698110358,36.05042541429314]}"
523,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.44633329928463,35.72002505279398]}"
524,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98397499683017,36.866994007557786]}"
525,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16444196312793,36.101359890902714]}"
526,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15096723386613,35.466430648087034]}"
527,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12078384031972,36.08195628076573]}"
528,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81446290271681,36.585372165986314]}"
529,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.28500044853861,36.87184491009203]}"
530,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11431597027405,36.06093570311734]}"
531,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.56733636805554,35.49122414992873]}"
532,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.80179665721073,36.55734472912179]}"
533,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.33270099012536,37.14107000074265]}"
534,0,3.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.19391127872889,37.17313985638572]}"
535,0,5.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10515315437604,35.593093103147886]}"
536,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.23541344485523,36.79908137207835]}"
537,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.89019088116808,36.62417938626027]}"
538,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17522174653736,35.547818012828266]}"
539,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13371958041104,35.500117471241516]}"
540,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97130875132407,36.53713263522909]}"
541,0,2.0,77.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20253510545645,36.27356693086843]}"
542,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.95433059245423,36.50991368212027]}"
543,0,3.0,70.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.85120857211915,35.81084472801846]}"
544,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.87931669194839,35.225232994300946]}"
545,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18276759492396,35.549704474924916]}"
546,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.78329593663972,37.331872167089635]}"
547,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14243781294884,36.83142072230665]}"
548,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.26927535678468,35.7434710817095]}"
549,0,2.0,82.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81607987022822,36.60288931402664]}"
550,0,2.0,73.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.44750568343584,35.64968696604742]}"
551,0,3.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16471145771317,35.7262234282544]}"
552,0,3.0,78.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.74287174885434,36.86753299672826]}"
553,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1326416020701,35.79871747168285]}"
554,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.60776055584091,36.68131223833028]}"
555,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.9477683165983,35.064075232329905]}"
556,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16013004976415,36.02590140703668]}"
557,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17603023029307,35.78416476408011]}"
558,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3653098349389,36.93652361054863]}"
559,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05889449152573,36.589684079350086]}"
560,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.27385676473368,35.74266259795379]}"
561,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.42756308412838,37.02330086699458]}"
562,0,3.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.68007951049438,36.814712058022025]}"
563,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98774792102347,36.62202342957839]}"
564,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63390153060878,36.61717252704415]}"
565,0,4.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.27287319220301,36.829803754795236]}"
566,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.66273745122902,36.66972397116513]}"
567,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16390297395745,35.7472440059028]}"
568,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.06634593410207,35.07781945617693]}"
569,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.90680513964244,35.07781945617693]}"
570,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29891976116062,35.73430826581148]}"
571,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00957698242757,36.75407577634396]}"
572,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.72660766792993,36.5904925631058]}"
573,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15833799347776,36.881007725990045]}"
574,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11593293778547,35.994101045978844]}"
575,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.92270532017136,35.01314075572033]}"
576,0,2.0,81.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.80934250559733,36.60774021656089]}"
577,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67513420214988,36.59345700354339]}"
578,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63578799270543,36.701254837637734]}"
579,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.96672734337507,36.77913877277089]}"
580,0,3.0,73.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.6355184981202,36.50587126334174]}"
581,0,3.0,72.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.67522860796014,35.723258987816806]}"
582,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11494936525479,36.91307758163312]}"
583,0,3.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.17441326278166,35.09668407714344]}"
584,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.22022734227174,35.835368735274926]}"
585,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.14917517757975,36.99958534349383]}"
586,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16264990684154,36.823066390164335]}"
587,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11431597027405,35.95529382570488]}"
588,0,4.0,71.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2661358275721,34.881896892710465]}"
589,0,3.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.32380766881258,36.35468480102442]}"
590,0,2.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.56877824679198,37.40948660763756]}"
591,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98774792102347,36.54306151610428]}"
592,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.3040401582801,35.12013010605896]}"
593,0,2.0,74.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.11602734359573,34.73583082751263]}"
594,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.25175820874435,35.6796008650086]}"
595,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.99798871526242,36.92816927840632]}"
596,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.92647824436466,35.24194165858557]}"
597,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.94642084367212,35.233587326443256]}"
598,0,2.0,79.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20540514008377,35.85962324794615]}"
599,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.19166091623674,35.878218374327425]}"
600,0,2.0,74.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.55665099045636,37.46958390014516]}"
601,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05781651318479,36.76674202185004]}"
602,0,2.0,76.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.01847030374036,36.53228173269485]}"
603,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.90330171003438,35.06084129730707]}"
604,0,3.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.3615369107456,36.92816927840632]}"
605,0,2.0,78.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15968546640394,36.7265873286499]}"
606,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.43052752456597,37.02680429660265]}"
607,0,4.0,79.0,4.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.83323311787306,35.06084129730707]}"
608,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21968835310128,35.820546533086954]}"
609,0,20.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.444271748413,37.03893155293826]}"
610,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.12994665621774,35.91837306752757]}"
611,0,1.0,73.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.38228799380876,35.66397017906492]}"
612,0,2.0,80.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.33611001392316,35.3917806479767]}"
613,0,2.0,75.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.52260026690638,36.75838768970773]}"
614,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12357319198235,36.68131223833028]}"
615,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.38839196345891,36.50155934997796]}"
616,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.15995496098918,36.910382635780756]}"
617,0,2.0,77.0,7.0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98154954556304,36.860526137512124]}"
