system:index,crop_label,temp_mean,vpd_mean,solar_mean
0,0,23.28499984741211,2.4619998931884766,335.66998291015625
1,0,19.740001678466797,1.8300000429153442,364.739990234375
2,0,20.654998779296875,1.9459999799728394,362.02001953125
3,0,22.094999313354492,2.318000078201294,360.66998291015625
4,0,17.429996490478516,1.431999921798706,352.92999267578125
5,0,21.494998931884766,2.138000011444092,363.8800048828125
6,0,22.30000114440918,2.3550000190734863,343.1300048828125
7,0,21.015003204345703,2.0279998779296875,362.5799865722656
8,0,22.03499984741211,2.2790000438690186,360.17999267578125
9,0,21.449995040893555,2.1649999618530273,363.7200012207031
10,0,23.049999237060547,2.4189999103546143,343.4700012207031
11,0,21.839994430541992,2.240000009536743,359.5199890136719
12,0,21.889997482299805,2.2820000648498535,360.5199890136719
13,0,21.31999969482422,2.1089999675750732,364.1400146484375
14,0,21.064998626708984,2.053999900817871,363.0899963378906
15,0,23.145000457763672,2.4560000896453857,336.1400146484375
16,0,20.700000762939453,1.9529999494552612,360.5
17,0,21.05999755859375,2.0380001068115234,360.8999938964844
18,0,20.81999969482422,1.9600000381469727,360.66998291015625
19,0,20.700000762939453,1.9529999494552612,360.5
20,0,22.03499984741211,2.2790000438690186,360.17999267578125
21,0,20.91999626159668,1.9930000305175781,360.7200012207031
22,0,21.90000343322754,2.2849998474121094,351.75
23,0,20.78499984741211,1.9889999628067017,362.3399963378906
24,0,21.609996795654297,2.236999988555908,360.1300048828125
25,0,21.064998626708984,2.053999900817871,363.0899963378906
26,0,21.505001068115234,2.2049999237060547,360.0199890136719
27,0,21.28000259399414,2.0959999561309814,363.2200012207031
28,0,20.934999465942383,2.0869998931884766,357.5799865722656
29,0,22.269996643066406,2.2899999618530273,338.3500061035156
30,0,20.484994888305664,1.9919999837875366,354.760009765625
31,0,21.714998245239258,2.2279999256134033,359.6199951171875
32,0,23.135000228881836,2.435999870300293,342.67999267578125
33,0,19.935001373291016,1.8070000410079956,364.4700012207031
34,0,22.880001068115234,2.375999927520752,344.4800109863281
35,0,23.28499984741211,2.4619998931884766,335.66998291015625
36,0,22.30499839782715,2.371000051498413,354.5899963378906
37,0,21.92500114440918,2.2790000438690186,356.07000732421875
38,0,21.450000762939453,2.122999906539917,356.5299987792969
