system:index,crop_label,temp_mean,vpd_mean,solar_mean
0,0,28.520000457763672,3.4100000858306885,340.2799987792969
1,0,26.030000686645508,2.999000072479248,365.1000061035156
2,0,26.434999465942383,2.9189999103546143,362.17999267578125
3,0,27.979999542236328,3.2849998474121094,349.0799865722656
4,0,24.59000015258789,2.634000062942505,341.739990234375
5,0,27.359996795654297,3.2049999237060547,360.1099853515625
6,0,27.90500259399414,3.302999973297119,344.010009765625
7,0,26.549999237060547,2.927000045776367,357.44000244140625
8,0,28.134998321533203,3.2739999294281006,346.489990234375
9,0,27.4950008392334,3.249000072479248,358.739990234375
10,0,28.47500228881836,3.370000123977661,340.2900085449219
11,0,27.664997100830078,3.196000099182129,352.9100036621094
12,0,27.78000259399414,3.250999927520752,350.70001220703125
13,0,27.150001525878906,3.1570000648498535,360.8399963378906
14,0,26.840002059936523,3.0439999103546143,358.5899963378906
15,0,28.6299991607666,3.4549999237060547,338.20001220703125
16,0,26.529996871948242,2.9159998893737793,359.7799987792969
17,0,27.839996337890625,3.3529999256134033,349.94000244140625
18,0,26.09000015258789,2.7769999504089355,358.510009765625
19,0,26.529996871948242,2.9159998893737793,359.7799987792969
20,0,28.134998321533203,3.2739999294281006,346.489990234375
21,0,26.264999389648438,2.8359999656677246,358.3900146484375
22,0,27.404998779296875,3.2260000705718994,339.29998779296875
23,0,26.459997177124023,2.9260001182556152,361.2699890136719
24,0,27.42999839782715,3.171999931335449,351.010009765625
25,0,26.840002059936523,3.0439999103546143,358.5899963378906
26,0,27.364999771118164,3.2149999141693115,351.30999755859375
27,0,27.57000160217285,3.256999969482422,357.989990234375
28,0,27.420000076293945,3.4030001163482666,361.33001708984375
29,0,27.92999839782715,3.2780001163482666,340.4800109863281
30,0,26.424999237060547,3.200000047683716,358.3899841308594
31,0,27.829998016357422,3.2120001316070557,344.66998291015625
32,0,28.555002212524414,3.4019999504089355,340.54998779296875
33,0,26.46500015258789,3.0,364.3900146484375
34,0,28.704998016357422,3.4060001373291016,339.5400085449219
35,0,28.520000457763672,3.4100000858306885,340.2799987792969
36,0,27.950000762939453,3.312999963760376,351.42999267578125
37,0,27.630002975463867,3.2350001335144043,341.8599853515625
38,0,27.295001983642578,3.061000108718872,348.17999267578125
39,0,27.360004425048828,3.119999885559082,346.2900085449219
40,0,27.399999618530273,3.202000141143799,337.7200012207031
41,0,27.39499855041504,3.236999988555908,359.7200012207031
42,0,26.55000114440918,2.9639999866485596,361.25
43,0,28.014997482299805,3.2260000705718994,345.66998291015625
44,0,29.319997787475586,3.566999912261963,341.2099914550781
45,0,27.17500114440918,3.186000108718872,361.0899963378906
46,0,27.5049991607666,3.180999994277954,352.79998779296875
47,0,28.60000228881836,3.305000066757202,344.3599853515625
48,0,28.014997482299805,3.2260000705718994,345.66998291015625
49,0,27.939998626708984,3.3410000801086426,356.05999755859375
50,0,26.510000228881836,2.996999979019165,363.42999267578125
51,0,27.664997100830078,3.194000005722046,342.1300048828125
52,0,27.755001068115234,3.2100000381469727,341.3900146484375
53,0,28.670001983642578,3.4600000381469727,342.5299987792969
