system:index,crop_label,temp_mean,vpd_mean,solar_mean
0,0,30.535001754760742,4.129000186920166,327.1199951171875
1,0,26.755001068115234,3.2090001106262207,334.79998779296875
2,0,27.63500213623047,3.3919999599456787,334.19000244140625
3,0,28.7450008392334,3.7909998893737793,329.760009765625
4,0,24.399999618530273,2.8010001182556152,326.69000244140625
5,0,28.959997177124023,3.7780001163482666,335.6199951171875
6,0,29.35500144958496,3.9179999828338623,325.7900085449219
7,0,28.03499984741211,3.510999917984009,334.5500183105469
8,0,29.639997482299805,3.9060001373291016,333.52001953125
9,0,28.795001983642578,3.76200008392334,336.04998779296875
10,0,30.544998168945312,4.13700008392334,328.17999267578125
11,0,28.880001068115234,3.797999858856201,329.1000061035156
12,0,28.545001983642578,3.757999897003174,327.94000244140625
13,0,28.615001678466797,3.691999912261963,335.1000061035156
14,0,28.389997482299805,3.617000102996826,334.760009765625
15,0,30.654998779296875,4.168000221252441,327.5899963378906
16,0,27.639997482299805,3.4119999408721924,333.2699890136719
17,0,29.750003814697266,3.881999969482422,332.489990234375
18,0,27.549999237060547,3.375999927520752,333.9800109863281
19,0,27.639997482299805,3.4119999408721924,333.2699890136719
20,0,29.639997482299805,3.9060001373291016,333.52001953125
21,0,27.720001220703125,3.4189999103546143,333.94000244140625
22,0,28.78000259399414,3.803999900817871,327.9700012207031
23,0,27.81000328063965,3.4570000171661377,334.6600036621094
24,0,28.425003051757812,3.734999895095825,327.8900146484375
25,0,28.389997482299805,3.617000102996826,334.760009765625
26,0,28.55000114440918,3.7350001335144043,334.3999938964844
27,0,28.950002670288086,3.752000093460083,335.05999755859375
28,0,28.80000114440918,3.8400001525878906,332.32000732421875
29,0,29.35999870300293,3.7909998893737793,327.1600036621094
30,0,27.68000030517578,3.4830000400543213,329.8399963378906
31,0,29.34000015258789,3.8329999446868896,331.3900146484375
32,0,30.670001983642578,4.163000106811523,328.1600036621094
33,0,26.989999771118164,3.2009999752044678,334.0899963378906
34,0,30.369998931884766,4.079999923706055,327.9800109863281
35,0,30.535001754760742,4.129000186920166,327.1199951171875
36,0,29.369998931884766,3.9600000381469727,326.9200134277344
37,0,29.010000228881836,3.8380000591278076,326.8800048828125
38,0,28.40999984741211,3.5910000801086426,330.7900085449219
39,0,28.885000228881836,3.7720000743865967,329.4700012207031
40,0,29.064998626708984,3.814000129699707,328.8299865722656
41,0,28.790000915527344,3.7679998874664307,336.4100036621094
42,0,28.0,3.5169999599456787,334.760009765625
43,0,29.714998245239258,3.9079999923706055,332.7699890136719
44,0,31.744998931884766,4.453999996185303,326.989990234375
45,0,28.57000160217285,3.7139999866485596,336.0799865722656
46,0,28.40000343322754,3.7300000190734863,329.30999755859375
47,0,30.665000915527344,4.065999984741211,328.6000061035156
48,0,29.714998245239258,3.9079999923706055,332.7699890136719
49,0,29.715002059936523,3.944000005722046,332.5
50,0,27.690004348754883,3.422999858856201,335.4100036621094
51,0,29.149999618530273,3.8289999961853027,327.7200012207031
52,0,29.349998474121094,3.8329999446868896,328.8999938964844
53,0,30.71999740600586,4.203999996185303,327.6499938964844
54,0,28.780000686645508,3.7760000228881836,334.79998779296875
55,0,29.795001983642578,3.9049999713897705,331.8299865722656
56,0,28.304996490478516,3.6579999923706055,335.45001220703125
57,0,29.34000015258789,3.8380000591278076,332.4599914550781
58,0,29.290000915527344,3.8410000801086426,333.1600036621094
59,0,23.185001373291016,2.5829999446868896,329.6499938964844
60,0,30.5,4.068999767303467,330.0899963378906
61,0,30.434999465942383,4.079999923706055,327.7900085449219
62,0,28.905000686645508,3.8340001106262207,333.2099914550781
63,0,26.90999984741211,3.0980000495910645,333.0400085449219
64,0,29.795001983642578,3.9049999713897705,331.8299865722656
65,0,28.05500030517578,3.5360000133514404,334.4800109863281
66,0,28.959997177124023,3.7780001163482666,335.6199951171875
67,0,27.825000762939453,3.438999891281128,334.010009765625
68,0,27.934999465942383,3.547999858856201,330.8900146484375
69,0,27.649999618530273,3.3970000743865967,333.760009765625
70,0,30.720001220703125,4.220999717712402,327.67999267578125
71,0,30.344999313354492,4.059000015258789,327.19000244140625
72,0,27.579999923706055,3.447000026702881,331.8999938964844
73,0,27.119998931884766,3.187999963760376,334.07000732421875
74,0,19.450000762939453,1.1519999504089355,319.6400146484375
75,0,28.135000228881836,3.4769999980926514,332.8900146484375
76,0,29.084999084472656,3.8429999351501465,327.69000244140625
77,0,28.78000259399414,3.803999900817871,327.9700012207031
78,0,28.84000015258789,3.7699999809265137,333.69000244140625
79,0,28.724998474121094,3.8010001182556152,328.3599853515625
80,0,27.579999923706055,3.447000026702881,331.8999938964844
81,0,29.7600040435791,3.8989999294281006,332.2900085449219
82,0,28.619997024536133,3.703000068664551,333.2200012207031
83,0,29.109996795654297,3.809999942779541,335.5
84,0,28.035001754760742,3.4230000972747803,333.3299865722656
85,0,28.84000015258789,3.815999984741211,331.3500061035156
86,0,26.810001373291016,3.2130000591278076,334.95001220703125
87,0,28.78000259399414,3.803999900817871,327.9700012207031
88,0,28.799999237060547,3.7720000743865967,327.57000732421875
89,0,26.954999923706055,3.2320001125335693,333.44000244140625
90,0,29.97500228881836,3.9240000247955322,332.2200012207031
91,0,29.009998321533203,3.6589999198913574,332.3500061035156
92,0,28.729999542236328,3.759000062942505,334.6300048828125
93,0,28.71500015258789,3.734999895095825,335.2099914550781
94,0,28.389997482299805,3.617000102996826,334.760009765625
95,0,28.885000228881836,3.7720000743865967,329.4700012207031
96,0,28.7549991607666,3.736999988555908,335.6300048828125
97,0,24.364999771118164,2.7709999084472656,326.44000244140625
98,0,29.010000228881836,3.8380000591278076,326.8800048828125
99,0,29.05500030517578,3.7829999923706055,325.9100036621094
100,0,27.625003814697266,3.4040000438690186,334.22998046875
101,0,27.649999618530273,3.3970000743865967,333.760009765625
102,0,27.799999237060547,3.452000141143799,334.9700012207031
103,0,27.760000228881836,3.434999942779541,332.7300109863281
104,0,24.185001373291016,2.9190001487731934,327.67999267578125
105,0,29.715002059936523,3.944000005722046,332.5
106,0,28.05500030517578,3.5360000133514404,334.4800109863281
107,0,28.625,3.75,333.8699951171875
108,0,31.02499771118164,4.258999824523926,328.08001708984375
109,0,30.670001983642578,4.163000106811523,328.1600036621094
110,0,28.389997482299805,3.617000102996826,334.760009765625
111,0,28.850000381469727,3.753999948501587,335.2300109863281
112,0,28.72500228881836,3.696000099182129,335.1400146484375
113,0,28.3700008392334,3.680999994277954,326.7799987792969
114,0,29.064998626708984,3.814000129699707,328.8299865722656
115,0,28.545001983642578,3.757999897003174,327.94000244140625
116,0,30.045000076293945,4.098999977111816,329.3299865722656
117,0,29.585002899169922,4.011000156402588,328.75
118,0,29.639997482299805,3.9060001373291016,333.52001953125
119,0,27.63500213623047,3.3919999599456787,334.19000244140625
120,0,27.590002059936523,3.4000000953674316,333.7799987792969
121,0,29.520000457763672,3.8949999809265137,333.1300048828125
122,0,29.199996948242188,3.882999897003174,329.9599914550781
123,0,27.65999984741211,3.4110000133514404,333.6399841308594
124,0,29.5,3.9519999027252197,331.92999267578125
125,0,29.530000686645508,3.8429999351501465,330.1499938964844
126,0,29.530000686645508,3.8429999351501465,330.1499938964844
127,0,26.810001373291016,3.2130000591278076,334.95001220703125
128,0,28.595003128051758,3.7220001220703125,330.9200134277344
129,0,29.055002212524414,3.807000160217285,335.75
130,0,18.954999923706055,0.9570000171661377,327.2200012207031
131,0,29.109996795654297,3.809999942779541,335.5
132,0,29.369998931884766,3.9600000381469727,326.9200134277344
133,0,30.11499786376953,3.993000030517578,330.3900146484375
134,0,28.575000762939453,3.7660000324249268,330.70001220703125
135,0,28.520002365112305,3.7120001316070557,336.1199951171875
136,0,27.53499984741211,3.372999906539917,333.989990234375
137,0,29.290000915527344,3.8410000801086426,333.1600036621094
138,0,28.790000915527344,3.7679998874664307,336.4100036621094
139,0,28.6149959564209,3.7139999866485596,335.57000732421875
140,0,30.78999900817871,4.197000026702881,328.1199951171875
141,0,27.799999237060547,3.452000141143799,334.9700012207031
142,0,28.520002365112305,3.7120001316070557,336.1199951171875
143,0,28.78000259399414,3.803999900817871,327.9700012207031
144,0,28.330001831054688,3.385999917984009,333.7300109863281
145,0,23.64999771118164,2.7079999446868896,329.989990234375
146,0,27.639997482299805,3.4119999408721924,333.2699890136719
147,0,29.055002212524414,3.807000160217285,335.75
148,0,29.34000015258789,3.8329999446868896,331.3900146484375
149,0,28.709999084472656,3.7330000400543213,325.94000244140625
150,0,27.765003204345703,3.4809999465942383,334.08001708984375
151,0,24.29000473022461,2.805999994277954,327.0199890136719
152,0,30.78999900817871,4.197000026702881,328.1199951171875
153,0,29.795001983642578,3.9049999713897705,331.8299865722656
154,0,28.01500129699707,3.5339999198913574,332.3699951171875
155,0,30.544998168945312,4.13700008392334,328.17999267578125
156,0,27.770000457763672,3.424999952316284,334.1199951171875
157,0,28.39499855041504,3.680999994277954,336.239990234375
158,0,28.525001525878906,3.753999948501587,334.6000061035156
159,0,27.74000358581543,3.4549999237060547,334.8999938964844
160,0,30.5,4.068999767303467,330.0899963378906
161,0,28.48999786376953,3.7119998931884766,334.5199890136719
162,0,29.079999923706055,3.805999994277954,334.3899841308594
163,0,28.630001068115234,3.7160000801086426,334.83001708984375
164,0,29.459997177124023,3.875999927520752,333.8399963378906
165,0,28.66499900817871,3.736999988555908,336.04998779296875
166,0,28.645000457763672,3.765000104904175,327.489990234375
167,0,27.125003814697266,3.2880001068115234,334.55999755859375
168,0,25.229997634887695,3.119999885559082,326.5
169,0,19.09500503540039,1.0779999494552612,339.32000732421875
170,0,28.795001983642578,3.76200008392334,336.04998779296875
171,0,28.424999237060547,3.677000045776367,326.3699951171875
172,0,27.624998092651367,3.4000000953674316,334.02001953125
173,0,27.43999671936035,3.200000047683716,333.5
174,0,29.814998626708984,3.9059998989105225,332.3800048828125
175,0,29.15999984741211,3.802999973297119,329.010009765625
176,0,29.21500015258789,3.8530001640319824,325.25
177,0,28.615001678466797,3.691999912261963,335.1000061035156
178,0,27.739999771118164,3.4240000247955322,333.69000244140625
179,0,28.92999839782715,3.7860000133514404,334.94000244140625
180,0,26.90999984741211,3.0980000495910645,333.0400085449219
181,0,29.290000915527344,3.8410000801086426,333.1600036621094
182,0,30.670001983642578,4.163000106811523,328.1600036621094
183,0,29.755001068115234,3.921999931335449,332.32000732421875
184,0,30.045001983642578,4.0,325.989990234375
185,0,28.71999740600586,3.754999876022339,334.05999755859375
186,0,28.895000457763672,3.808000087738037,327.0799865722656
187,0,29.639997482299805,3.9060001373291016,333.52001953125
188,0,27.639997482299805,3.4119999408721924,333.2699890136719
189,0,29.359996795654297,3.8459999561309814,330.30999755859375
190,0,28.78499984741211,3.740000009536743,335.0899963378906
191,0,29.7600040435791,3.8989999294281006,332.2900085449219
192,0,30.194997787475586,3.9719998836517334,329.6400146484375
193,0,29.795001983642578,3.9049999713897705,331.8299865722656
194,0,26.780000686645508,3.2100000381469727,334.8900146484375
195,0,28.500001907348633,3.7150001525878906,335.6199951171875
196,0,28.860004425048828,3.7769999504089355,336.0199890136719
197,0,24.29000473022461,2.805999994277954,327.0199890136719
198,0,30.670001983642578,4.163000106811523,328.1600036621094
199,0,29.334997177124023,3.75600004196167,332.4100036621094
200,0,29.334997177124023,3.75600004196167,332.4100036621094
201,0,28.92999839782715,3.7860000133514404,334.94000244140625
202,0,30.11499786376953,3.993000030517578,330.3900146484375
203,0,29.434999465942383,3.8610000610351562,334.5299987792969
204,0,24.799999237060547,2.9639999866485596,326.9800109863281
205,0,28.415000915527344,3.7079999446868896,328.6199951171875
206,0,27.770000457763672,3.424999952316284,334.1199951171875
207,0,29.114999771118164,3.878000020980835,331.3500061035156
208,0,27.80000114440918,3.4830000400543213,335.1400146484375
