system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,666.0,972.0,1022.5,1646.0,2663.0,2922.0,3198.5,2819.5,1927.5,3114.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76995347350761,35.36024978150411]}"
1,558.0,839.0,918.0,1497.5,2261.5,2510.0,2812.5,2557.5,1735.5,2815.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,35.20205645997066]}"
2,668.0,896.0,1119.0,1424.0,1741.0,1847.0,2005.0,2600.0,1996.0,2036.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14104751737739,34.84578461828886]}"
3,626.0,811.0,989.0,1503.0,2016.0,2195.0,2542.0,2642.0,1850.0,2501.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47728235394148,35.73835068459002]}"
4,866.0,1200.0,1544.0,1821.0,1951.0,2050.0,2299.0,2991.0,2378.0,2234.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05642621761334,34.89752757865414]}"
5,1015.0,1329.0,1718.0,2048.0,2269.0,2366.0,2628.0,3300.0,2762.0,2551.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29870184974037,35.05194797599429]}"
6,838.0,1082.0,1436.0,1785.0,2026.0,2266.0,2488.0,3594.0,2959.0,2496.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65514878019714,34.87758497934669]}"
7,771.0,982.0,1314.0,1485.0,1591.0,1703.0,1949.0,2883.0,2549.0,1860.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48186376189048,35.45349490799572]}"
8,595.0,889.0,1011.0,1586.0,2245.0,2462.0,2684.0,2926.0,2070.0,2678.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43156268026165,34.956007903650324]}"
9,609.0,836.0,1008.0,1422.0,2027.0,2228.0,2455.0,2477.0,1884.0,2360.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50126737202747,35.616269637478176]}"
10,974.5,1234.0,1553.0,1811.0,1945.0,2086.5,2349.0,3509.5,2919.5,2368.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34721087508282,35.605489854068736]}"
