system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,563.0,776.0,503.0,1015.0,3119.0,4247.0,4127.0,2163.5,996.0,4593.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35223686639203,33.37353569914538]}"
1,392.0,568.0,321.0,681.0,3251.0,4851.0,4849.0,1852.0,707.0,5213.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09711989998395,34.459598877645874]}"
2,671.0,858.5,702.5,1236.5,2810.5,3579.0,3503.0,2464.5,1238.5,3999.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84487296820318,33.36706782909972]}"
3,535.5,886.5,705.0,1318.0,2289.5,2632.0,2657.0,2048.5,1079.5,2986.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11733199387663,33.34038786516137]}"
4,555.0,836.5,471.5,1089.5,3628.5,4961.5,4813.5,2119.5,938.0,5235.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72423379982779,34.14887162086894]}"
5,334.5,596.5,332.0,813.0,3220.5,4636.0,4574.5,1988.5,857.0,4954.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01384607314607,33.593982269868306]}"
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34630798551684,33.67321367792765]}"
7,429.0,550.0,342.0,648.5,2358.5,3433.0,3348.5,1369.5,582.0,3662.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75414769878897,34.660641838231825]}"
8,350.5,540.5,321.5,663.0,3019.5,4458.5,4388.5,1857.5,772.0,4736.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17527332970235,34.39303371509262]}"
9,547.0,801.0,842.5,1301.5,2018.5,2317.0,2236.5,2445.5,1510.5,2516.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62200094621313,33.546012233696324]}"
10,386.0,600.0,355.0,814.5,3196.5,4610.5,4514.0,2090.5,865.0,4896.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96345058570697,33.694773244746514]}"
11,1009.0,1227.0,1108.0,1491.0,3403.0,4868.0,4823.0,2677.0,1463.0,5248.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66646755277705,34.449897072577386]}"
12,281.0,478.0,265.0,671.0,2755.0,4190.0,4087.0,1802.0,838.0,4510.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58328813174943,33.989061331824075]}"
13,322.0,527.0,294.5,732.5,3188.5,4678.5,4473.5,1858.5,736.5,4951.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97638632579829,33.6961207176727]}"
14,642.0,780.5,583.5,932.0,2718.5,3794.5,3764.5,1953.5,1042.5,3996.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20087531529975,34.69163371553395]}"
15,517.5,767.5,449.0,955.5,3688.5,5154.5,5055.5,2307.0,967.5,5455.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5893921013996,33.591556818601184]}"
16,770.0,1031.5,941.5,1523.5,2985.5,3764.0,3538.5,2636.0,1530.0,4069.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36598109023906,33.754601042668874]}"
17,790.5,964.5,700.5,1188.5,3847.5,5649.5,5560.5,2360.0,1106.0,6049.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3922164708172,33.77454364197633]}"
18,273.5,457.0,253.0,649.0,3092.5,4466.5,4514.0,1731.0,677.5,4744.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1359271202579,34.29763263191913]}"
19,532.0,856.0,521.5,1121.5,3544.0,4766.0,4676.5,2405.0,1120.0,5133.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86373758916969,34.379019996660354]}"
20,430.0,705.0,425.0,1008.0,3030.0,4022.0,3957.0,1748.0,745.0,4441.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45366123625098,33.188931908258816]}"
21,513.0,803.0,516.0,1115.0,3176.0,4153.0,4150.0,2082.0,910.0,4547.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33822314795977,33.845690212478594]}"
