system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,851.5,1154.5,1569.5,1762.0,1932.5,2077.5,2310.5,3043.0,2436.5,2316.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35223686639203,33.37353569914538]}"
1,589.0,943.0,1019.0,2000.0,3063.0,3275.0,3505.0,2426.0,1503.0,3480.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09711989998395,34.459598877645874]}"
2,606.0,810.5,1114.0,1290.5,1375.0,1484.5,1638.5,2390.0,1737.5,1699.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84487296820318,33.36706782909972]}"
3,805.5,1058.0,1395.0,1569.5,1672.5,1784.0,1962.5,2504.5,2004.0,1967.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11733199387663,33.34038786516137]}"
4,585.0,835.0,1087.0,1319.0,1498.0,1661.0,1892.0,2924.0,2295.0,1901.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72423379982779,34.14887162086894]}"
5,781.5,1016.0,1335.5,1504.5,1546.5,1689.0,1872.5,2385.0,1831.5,1849.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01384607314607,33.593982269868306]}"
6,729.0,1049.0,1381.0,1613.0,1720.0,1838.0,2009.0,2400.0,1768.0,1916.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34630798551684,33.67321367792765]}"
7,900.0,1232.0,1612.5,1867.0,2017.0,2122.0,2299.0,3110.5,2537.5,2366.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75414769878897,34.660641838231825]}"
8,664.0,991.0,1095.0,1654.0,2494.0,2690.0,2936.0,2874.0,1938.0,2925.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17527332970235,34.39303371509262]}"
9,805.0,1148.0,1525.0,1746.0,1919.0,2032.0,2284.0,3080.0,2549.0,2190.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62200094621313,33.546012233696324]}"
10,684.0,875.0,1147.0,1251.0,1340.0,1424.0,1640.0,2472.0,1980.0,1585.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96345058570697,33.694773244746514]}"
11,708.0,971.0,1125.0,1523.0,2172.0,2369.0,2624.0,2760.0,2124.0,2525.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66646755277705,34.449897072577386]}"
12,874.0,1125.0,1579.0,1834.0,2009.0,2180.0,2418.0,3693.0,2868.0,2454.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58328813174943,33.989061331824075]}"
13,712.0,914.0,1210.0,1307.0,1362.0,1480.0,1723.0,2563.0,2250.0,1617.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97638632579829,33.6961207176727]}"
14,685.0,996.0,1128.0,1667.0,2315.0,2568.0,2795.0,2910.0,2129.0,2759.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20087531529975,34.69163371553395]}"
15,753.0,987.0,1319.0,1500.0,1593.0,1733.0,1944.0,2882.0,2287.0,1888.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5893921013996,33.591556818601184]}"
16,765.0,1027.0,1357.0,1562.0,1636.0,1782.0,2032.0,2743.0,2109.0,1981.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36598109023906,33.754601042668874]}"
17,436.5,696.0,693.0,1421.5,2566.0,2857.0,3175.5,2112.0,1259.5,3100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3922164708172,33.77454364197633]}"
18,865.5,1152.0,1549.0,1858.0,2112.0,2260.5,2509.0,3283.0,2297.0,2535.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1359271202579,34.29763263191913]}"
19,830.0,1123.0,1503.0,1679.0,1786.0,1918.0,2120.0,2679.0,2118.0,2062.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86373758916969,34.379019996660354]}"
20,752.0,1009.0,1330.0,1663.0,1860.0,1972.0,2201.0,2628.0,2015.0,2179.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45366123625098,33.188931908258816]}"
21,470.0,683.0,861.0,1223.0,1656.0,1807.0,2042.0,2026.0,1415.0,1988.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33822314795977,33.845690212478594]}"
22,526.5,751.0,1087.5,1238.0,1314.5,1462.0,1623.5,2472.5,1945.0,1676.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88907008018187,33.43363299165297]}"
23,616.0,773.0,1052.0,1169.0,1241.0,1440.0,1666.0,2736.0,2285.0,1649.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55866971868271,34.21516728883696]}"
24,488.0,726.5,855.5,1561.0,2527.5,2779.5,3107.0,2502.5,1566.0,3065.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27417784248391,34.245081187798135]}"
25,798.0,1073.0,1388.5,1631.5,1696.5,1876.0,2020.0,2585.0,2025.5,2035.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86778000794823,33.39859869557231]}"
26,546.0,840.0,1081.0,1466.0,1929.0,2136.0,2467.0,2766.0,1921.0,2452.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9990238709581,34.476577036515735]}"
27,958.0,1258.0,1713.0,2189.0,2594.0,2816.0,3079.0,3569.0,2563.0,3106.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7018657492532,34.46983967188484]}"
