system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,808.5,1017.0,1446.0,1705.5,1899.0,2011.5,2019.0,3122.5,2302.0,2282.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76995347350761,35.36024978150411]}"
1,2630.5,2718.5,2885.0,3240.5,3414.5,3515.0,3670.0,4520.5,3620.5,3739.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,35.20205645997066]}"
2,730.5,960.0,1066.5,1383.0,1714.0,1764.0,1911.5,2491.0,1778.5,1901.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14104751737739,34.84578461828886]}"
3,1172.0,1300.0,1477.0,1776.0,1971.0,2130.0,2171.0,2878.0,2207.0,2329.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47728235394148,35.73835068459002]}"
4,771.5,1147.5,1218.0,1851.5,2534.0,2757.5,2799.0,3770.0,2647.5,3046.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05642621761334,34.89752757865414]}"
5,875.5,1179.0,1687.5,2092.0,2283.5,2467.0,2574.0,4155.0,2999.0,2856.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29870184974037,35.05194797599429]}"
6,704.0,953.0,1192.0,1588.0,1924.0,2146.0,2228.0,3932.0,2880.0,2430.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65514878019714,34.87758497934669]}"
7,1259.0,1451.0,1662.0,1989.0,2139.0,2293.0,2254.0,3117.0,2410.0,2497.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48186376189048,35.45349490799572]}"
8,631.0,806.0,991.0,1253.0,1436.0,1552.0,1628.0,2754.0,2289.0,1749.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43156268026165,34.956007903650324]}"
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50126737202747,35.616269637478176]}"
10,1054.0,1361.0,1921.0,2241.0,2316.0,2521.0,2653.0,4401.0,3319.0,2815.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34721087508282,35.605489854068736]}"
11,599.0,698.0,817.0,993.0,1099.0,1207.0,1292.0,2833.0,2465.0,1475.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34388253424973,35.61896458333053]}"
12,552.0,743.0,861.0,1183.0,1561.0,1681.0,1754.0,3231.0,2559.0,1915.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21866195792532,35.065692199841315]}"
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48671466442472,35.5653351608686]}"
14,914.5,1141.0,1514.5,1797.0,1906.5,2052.0,2103.0,2870.0,2148.5,2274.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63116376211114,35.7367337170786]}"
15,658.0,814.0,1023.0,1256.0,1376.0,1520.0,1501.0,2073.0,1460.0,1703.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54330852732426,35.36348371652694]}"
16,623.5,770.5,1051.5,1267.5,1389.5,1513.5,1614.0,3285.0,2798.0,1729.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32538181367872,35.21014129752774]}"
17,688.0,901.0,1164.0,1412.0,1838.0,2048.0,2075.0,2770.0,2347.0,2191.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86858849170395,35.28856422183137]}"
18,927.5,1218.0,1703.0,2041.0,2159.5,2334.5,2510.0,4033.5,2871.0,2654.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25683578321855,34.84120321033985]}"
19,761.0,1034.0,1283.0,1675.0,2101.0,2325.0,2442.0,3943.0,2879.0,2621.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67724733618648,34.87273407681244]}"
20,918.0,1279.5,1745.5,2067.5,2193.0,2330.5,2405.0,3468.5,2807.0,2529.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60394480900233,35.70116043182747]}"
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51231665002214,35.560214763749116]}"
22,885.0,1155.0,1593.0,1898.0,2047.0,2245.0,2327.0,3744.0,2846.0,2517.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,35.3376122363443]}"
23,903.0,1215.5,1729.5,2091.0,2241.0,2435.0,2516.5,4397.0,3214.0,2778.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,34.94064671229188]}"
24,734.5,974.5,1166.5,1588.5,2163.5,2454.0,2407.5,3447.5,2488.5,2654.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77776881647945,35.33572577424765]}"
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55840022409747,35.709245269384546]}"
