system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,900.0,1124.0,1495.0,1740.5,2002.0,2134.0,2354.5,3013.5,2237.5,2368.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76995347350761,35.36024978150411]}"
1,640.0,843.5,1079.0,1349.0,1571.0,1708.5,1924.0,2213.5,1581.0,1904.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,35.20205645997066]}"
2,551.0,834.0,900.0,1466.0,2342.0,2641.0,2802.0,2553.0,1866.0,2834.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14104751737739,34.84578461828886]}"
3,503.0,797.0,615.0,1348.0,2711.0,2965.0,3241.0,1668.0,991.0,3142.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47728235394148,35.73835068459002]}"
4,902.0,1161.0,1620.0,1891.0,1974.0,2165.0,2420.0,3400.0,2682.0,2422.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05642621761334,34.89752757865414]}"
5,765.0,1067.0,1313.0,1744.0,2285.0,2471.0,2759.0,3111.0,2124.0,2780.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29870184974037,35.05194797599429]}"
6,509.0,805.0,640.0,1282.0,2714.0,3109.0,3373.0,2394.0,1435.0,3305.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65514878019714,34.87758497934669]}"
7,565.0,701.0,962.0,1102.0,1199.0,1294.0,1503.0,2049.0,1513.0,1464.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48186376189048,35.45349490799572]}"
8,544.0,812.0,869.0,1334.0,1928.0,2202.0,2410.0,2359.0,1634.0,2343.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43156268026165,34.956007903650324]}"
9,547.0,802.0,950.0,1342.0,1815.0,1992.0,2180.0,2186.0,1534.0,2188.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50126737202747,35.616269637478176]}"
10,740.0,917.0,1289.0,1501.0,1598.0,1758.0,1956.0,2510.0,1737.0,2016.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34721087508282,35.605489854068736]}"
11,708.0,928.0,1176.0,1344.0,1542.0,1635.0,1844.0,2230.0,1705.0,1815.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34388253424973,35.61896458333053]}"
12,561.0,780.0,919.0,1322.0,1811.0,2022.0,2182.0,2929.0,2128.0,2240.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21866195792532,35.065692199841315]}"
13,707.0,940.0,1318.0,1583.0,1754.0,1907.0,2164.0,2659.0,1896.0,2141.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48671466442472,35.5653351608686]}"
14,1004.0,1165.0,1468.0,1699.0,1763.0,1901.0,2099.0,2476.0,1841.0,2093.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63116376211114,35.7367337170786]}"
15,446.0,538.0,748.0,877.0,952.0,1010.0,1180.0,1470.0,1021.0,1184.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54330852732426,35.36348371652694]}"
16,526.0,688.0,880.5,1168.0,1566.0,1730.5,1935.0,2878.5,2152.0,1975.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32538181367872,35.21014129752774]}"
17,748.0,979.0,1314.0,1501.0,1643.0,1780.0,1956.0,2650.0,1997.0,1933.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86858849170395,35.28856422183137]}"
18,617.5,787.5,1087.0,1245.0,1331.0,1437.5,1600.0,2022.5,1466.0,1615.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25683578321855,34.84120321033985]}"
19,533.0,816.0,711.0,1238.0,2405.0,2710.0,2988.0,2236.0,1357.0,2914.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67724733618648,34.87273407681244]}"
20,704.0,981.0,1362.0,1602.0,1720.0,1909.0,2093.0,2488.0,1734.0,2136.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60394480900233,35.70116043182747]}"
21,689.0,816.0,1060.0,1250.0,1324.0,1431.0,1600.0,2114.0,1547.0,1636.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51231665002214,35.560214763749116]}"
22,816.0,1033.0,1367.0,1588.0,1679.0,1835.0,2012.0,2478.0,1852.0,1991.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,35.3376122363443]}"
23,828.0,1074.0,1479.0,1737.0,1846.0,1983.0,2247.0,3340.0,2459.0,2311.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,34.94064671229188]}"
24,788.5,1109.5,1318.5,1662.0,2175.5,2306.5,2600.5,2994.5,2061.0,2589.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77776881647945,35.33572577424765]}"
25,770.0,955.0,1378.0,1563.0,1748.0,1897.0,2119.0,3378.0,2600.0,2161.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55840022409747,35.709245269384546]}"
26,554.0,685.0,947.0,1075.0,1141.0,1244.0,1395.0,2004.0,1480.0,1420.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35061989888062,34.979453932565846]}"
27,539.5,673.5,811.0,999.5,1241.5,1360.5,1484.5,1966.0,1424.5,1510.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25764426697425,35.71355718274832]}"
28,615.0,857.0,1259.0,1482.0,1587.0,1721.0,1885.0,2309.0,1722.0,1886.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84810690322601,34.99724057519141]}"
29,707.0,937.0,1225.0,1527.0,1809.0,1946.0,2137.0,3190.0,2448.0,2175.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32053091114447,34.99077270514575]}"
30,769.0,1116.0,1554.0,1797.0,1903.0,2065.0,2221.0,2790.0,2093.0,2219.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89877188525035,34.8250335352257]}"
31,878.0,1159.0,1377.0,1753.0,2122.0,2261.0,2441.0,3238.0,2639.0,2444.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41647098348844,34.824225051469995]}"
32,638.0,854.0,1015.0,1520.0,2289.0,2502.0,2742.0,2643.0,1796.0,2702.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65703524229379,35.7472440059028]}"
33,705.5,1053.0,1164.0,1644.0,2286.0,2461.5,2681.5,2687.5,1890.0,2623.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8141505854863,35.137916748684525]}"
34,352.0,653.0,296.0,1005.0,3476.0,4276.0,4506.0,1887.0,877.0,4391.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62766033250308,35.09291115295014]}"
35,652.5,924.0,1131.0,1543.5,1932.5,2086.0,2327.5,2436.5,1718.0,2313.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20141430447022,35.19747505202165]}"
36,569.0,707.0,956.0,1125.0,1205.0,1306.0,1494.0,1942.0,1364.0,1451.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60906520612181,34.8603373258916]}"
37,683.0,892.0,1303.0,1560.0,1677.0,1869.0,2041.0,3017.0,2272.0,2131.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.676708347016,35.471281550621285]}"
38,983.0,1210.0,1558.0,1891.0,1969.0,2112.0,2351.0,3132.0,2372.0,2400.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94970636185994,34.92771097220056]}"
39,371.5,558.5,521.5,1070.0,2317.5,2562.5,2750.5,1646.5,973.5,2783.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27920383379312,35.74266259795379]}"
40,412.5,626.0,585.0,1416.5,2934.5,3302.0,3566.5,2028.0,1242.0,3534.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33616159708815,35.179688409396086]}"
41,805.0,1060.0,1286.0,1609.0,1784.0,1916.0,2116.0,2795.0,2206.0,2128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02678181323739,34.87300357139768]}"
42,559.5,712.5,958.0,1124.5,1242.0,1330.5,1469.0,2259.0,1868.5,1516.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.22773036801307,35.417113138988874]}"
43,402.0,630.0,417.0,1104.0,2713.0,3314.0,3797.0,1449.0,651.0,3967.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.262859069904,35.41819111732982]}"
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4989363265706,35.681756821690485]}"
45,484.0,756.0,674.0,1232.0,2760.0,3300.0,3576.0,2110.0,1247.0,3456.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82358289596955,35.80491584714327]}"
46,600.0,914.0,915.0,1451.0,2289.0,2543.0,2746.0,2475.0,1700.0,2762.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20249228281116,35.81353967387082]}"
47,414.0,664.0,390.0,1062.0,2733.0,3321.0,3910.0,1497.0,670.0,4006.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.26474553200065,35.42034707401171]}"
48,695.0,895.0,1176.0,1359.0,1535.0,1651.0,1867.0,2427.0,1808.0,1876.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5608256753646,35.59120664105124]}"
49,601.0,840.0,995.0,1440.0,1830.0,1967.0,2210.0,3024.0,2346.0,2210.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4078471567609,34.89564111655749]}"
50,915.0,1240.0,1707.0,1987.0,2078.0,2236.0,2440.0,2895.0,2228.0,2416.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17015293258287,35.479635882763596]}"
51,762.0,965.0,1265.0,1449.0,1543.0,1629.0,1820.0,2401.0,1792.0,1826.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62792982708832,35.725414944498695]}"
52,580.0,831.0,868.0,1267.0,2081.0,2285.0,2446.0,2518.0,1707.0,2436.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6179585274346,34.80670790342966]}"
53,695.0,978.0,1265.0,1618.0,2062.0,2198.0,2500.0,3007.0,2124.0,2497.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.93730961093908,34.782183896173194]}"
54,641.0,966.0,1086.0,1731.0,2639.0,2881.0,3250.0,2658.0,1765.0,3177.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32474841869798,34.794580647094044]}"
55,580.0,772.0,1085.0,1341.0,1461.0,1622.0,1846.0,2141.0,1573.0,1850.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11814047763234,34.95304346321273]}"
56,788.0,1052.0,1354.0,1738.0,2143.0,2303.0,2572.0,2835.0,2088.0,2609.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50342332870936,35.601177940704964]}"
57,563.0,796.0,971.0,1321.0,1699.0,1849.0,2033.0,2182.0,1451.0,2018.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32097549450468,35.30688985362741]}"
58,726.0,923.0,1172.0,1493.0,1765.0,1940.0,2148.0,2899.0,2277.0,2143.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.15398325746871,35.565874150039065]}"
59,609.0,956.0,896.0,1543.0,2669.0,2836.0,3133.0,2371.0,1492.0,3085.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.19818036944739,35.795753031245255]}"
60,898.0,1155.0,1608.0,1847.0,1948.0,2090.0,2372.0,3418.0,2715.0,2348.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06046863639187,34.88755627900042]}"
61,838.5,1082.5,1477.0,1644.5,1776.5,1915.5,2174.0,2627.5,1999.0,2115.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26869354496893,34.84551512370362]}"
62,517.0,658.0,913.0,1069.0,1155.0,1279.0,1432.0,1937.0,1361.0,1440.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.64760293181054,35.005864401918956]}"
63,701.0,907.0,1228.0,1516.0,1804.0,1973.0,2216.0,2670.0,1855.0,2229.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63331971879303,35.76826458355119]}"
64,425.0,694.0,532.0,1066.0,2715.0,3213.0,3352.0,1982.0,1117.0,3295.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80714372627017,35.348931008924204]}"
65,611.5,849.0,1023.5,1265.0,1529.5,1650.5,1882.0,2206.0,1563.5,1836.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.71066466475573,35.039281730488206]}"
66,665.0,853.0,1088.0,1261.0,1365.0,1461.0,1639.0,1903.0,1472.0,1586.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34738596385779,35.61465266996676]}"
67,628.5,803.5,1065.5,1208.0,1233.5,1353.0,1510.0,1455.0,1011.0,1483.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26411213701991,34.8355438240499]}"
68,514.0,689.0,717.0,1340.0,2544.0,2668.0,2906.0,2080.0,1380.0,2832.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.61715004367889,35.69469256178181]}"
69,844.0,1071.0,1475.0,1743.0,1920.0,2075.0,2302.0,3031.0,2233.0,2327.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57618686672303,35.66316169530921]}"
70,507.0,621.0,887.0,1042.0,1189.0,1331.0,1521.0,1673.0,1131.0,1567.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32959932123222,35.65750230901926]}"
71,744.5,1071.0,1420.5,1767.5,2168.5,2317.0,2543.0,3010.5,2137.0,2586.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.80983867212252,34.8040129575773]}"
72,837.5,1194.0,1585.5,1863.5,2012.0,2110.5,2373.0,2951.5,2238.5,2391.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79798091037215,34.828536964833766]}"
73,349.0,571.0,487.0,1053.0,2300.0,2594.0,2841.0,1998.0,1247.0,2799.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88368018847714,34.885939311489004]}"
74,695.0,960.0,1376.0,1660.0,1775.0,1905.0,2107.0,2689.0,2174.0,2100.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33697008084386,35.36024978150411]}"
75,614.0,791.0,1101.0,1314.0,1490.0,1625.0,1821.0,2206.0,1595.0,1845.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33579769669265,35.76287469184648]}"
76,735.0,944.0,1218.0,1508.0,1822.0,1953.0,2152.0,2880.0,2090.0,2216.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65460979102667,35.73269129830006]}"
77,663.0,888.0,1287.0,1526.0,1600.0,1782.0,2037.0,3040.0,2442.0,2040.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21354156080584,35.063805737744666]}"
78,654.0,837.0,1157.0,1318.0,1433.0,1579.0,1778.0,2089.0,1375.0,1753.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.58130726384252,35.02769346332306]}"
79,870.0,1211.0,1399.0,2052.0,3080.0,3245.0,3505.0,3213.0,2140.0,3536.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40272675964141,35.6405241501494]}"
80,861.0,1121.0,1462.0,1774.0,2136.0,2268.0,2568.0,3041.0,2303.0,2570.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9607556398546,35.7900936449553]}"
81,690.0,806.0,1070.0,1269.0,1342.0,1511.0,1690.0,2351.0,1757.0,1730.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5737614154559,35.69091963758851]}"
82,712.0,947.5,1348.0,1607.0,1790.5,1952.5,2210.5,2366.5,1610.0,2219.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27866484462265,34.81317577347532]}"
83,818.5,1063.5,1442.0,1649.5,1829.0,1962.5,2198.5,2613.5,1961.5,2204.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27165798540652,34.85171349916405]}"
84,1049.0,1377.0,1983.0,2279.0,2443.0,2642.0,2936.0,3915.0,2776.0,3010.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.36823145273122,35.63702072054134]}"
85,621.5,792.0,1053.5,1249.5,1383.5,1531.5,1739.0,2350.0,1687.5,1767.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.21641159543317,34.8926766761199]}"
86,489.0,761.0,633.0,1299.0,2941.0,3270.0,3535.0,1992.0,1120.0,3451.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.6225399353836,35.68310429461667]}"
87,608.0,786.0,1058.0,1302.0,1443.0,1597.0,1833.0,2237.0,1577.0,1820.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.0863401165745,34.956816387406036]}"
88,757.0,981.0,1305.0,1531.0,1736.0,1833.0,2014.0,3124.0,2523.0,2035.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88529715598857,34.92636349927438]}"
89,672.0,927.0,1164.0,1535.0,1950.0,2121.0,2389.0,2974.0,2149.0,2382.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.23186719260187,35.14115068370736]}"
90,577.0,740.0,945.0,1212.0,1560.0,1662.0,1914.0,2354.0,1591.0,2006.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59047007974054,34.85171349916405]}"
91,496.0,676.0,793.0,1103.0,1457.0,1602.0,1810.0,2010.0,1481.0,1757.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54842892444374,35.55698082872628]}"
92,657.0,878.0,1151.0,1377.0,1567.0,1668.0,1883.0,2294.0,1626.0,1889.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53495419518195,35.5480875074135]}"
93,489.0,728.0,832.0,1263.0,2017.0,2194.0,2382.0,2347.0,1727.0,2420.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94620293225186,34.881627398125225]}"
94,695.0,878.0,1234.0,1481.0,1517.0,1693.0,1837.0,3066.0,2532.0,1928.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33265816748009,35.34542757931614]}"
95,788.0,1063.0,1461.0,1718.0,1842.0,1950.0,2175.0,2857.0,2129.0,2203.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92626033294441,35.01044580986797]}"
96,623.0,828.0,988.0,1286.0,1688.0,1897.0,2107.0,2531.0,1791.0,2115.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17850726472517,35.50928028713954]}"
97,715.0,1048.0,1288.0,1864.0,2436.0,2738.0,2955.0,3272.0,2311.0,2935.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.92976376255248,34.81614021391292]}"
98,835.0,1078.0,1332.0,1711.0,1954.0,2019.0,2229.0,3068.0,2534.0,2331.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60475329275803,35.60872378909157]}"
99,444.0,720.0,720.0,1146.0,1773.0,1943.0,2154.0,2267.0,1597.0,2108.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2523487810798,34.81101981679343]}"
100,562.5,692.5,960.0,1105.5,1160.5,1266.0,1442.0,1705.5,1170.5,1452.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5120471554369,35.18723425778269]}"
101,522.0,692.5,866.5,1083.5,1366.0,1510.0,1653.0,2023.0,1462.0,1672.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.09810347251462,35.84237559449106]}"
102,707.0,928.5,1194.0,1530.0,1820.5,2003.0,2257.5,2792.0,2095.0,2317.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24632549439434,35.27562848174005]}"
103,723.0,1052.5,1313.5,1716.5,2078.0,2259.0,2478.0,2921.5,2214.5,2456.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14266448488881,35.19451061158406]}"
104,604.5,905.5,919.0,1408.5,2235.0,2426.5,2655.5,2539.5,1712.5,2665.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83732711981658,35.16702216389]}"
105,663.0,893.0,1056.0,1535.0,2330.0,2539.0,2784.0,3060.0,2286.0,2729.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07771628984696,34.927441477615325]}"
106,618.0,849.0,982.0,1348.0,1667.0,1831.0,2054.0,2757.0,2020.0,1994.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21273307705013,34.886478300659476]}"
107,512.5,633.5,853.0,1015.0,1161.5,1302.5,1438.5,2093.0,1560.5,1482.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.23904914059298,35.40390790431232]}"
108,769.0,1023.0,1293.0,1577.0,1924.0,2091.0,2353.0,3058.0,2394.0,2329.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1494018495197,35.12228606274085]}"
109,512.0,807.0,650.0,1341.0,2862.0,3195.0,3475.0,1717.0,989.0,3351.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47593488101529,35.73349978205577]}"
110,590.0,941.0,888.0,1482.0,2669.0,2920.0,3136.0,2548.0,1593.0,3170.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02624282406691,34.774368553201356]}"
111,827.0,1059.0,1510.0,1707.0,1843.0,1984.0,2263.0,2521.0,1770.0,2223.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83490166854946,35.835099240689686]}"
112,606.0,794.0,1072.0,1250.0,1362.0,1519.0,1692.0,2195.0,1599.0,1701.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32528740786846,34.79997053879877]}"
113,658.0,862.0,1125.0,1397.0,1559.0,1688.0,1834.0,2313.0,1702.0,1880.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65973018814616,35.469125593939395]}"
114,801.0,980.0,1282.0,1511.0,1600.0,1751.0,1971.0,2739.0,2177.0,1963.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09658091081347,35.072160069886976]}"
115,781.0,991.0,1272.0,1552.0,1705.0,1827.0,2095.0,2462.0,1821.0,2132.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.07475184940937,34.898605556995086]}"
116,689.0,944.0,1138.0,1485.0,1925.0,2061.0,2336.0,3094.0,2517.0,2315.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.42985130693997,34.76574472647381]}"
117,408.5,781.0,603.5,1233.5,2571.5,2956.5,3304.5,2087.0,1182.0,3172.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.24309155937152,35.25703335535878]}"
118,660.0,811.0,1135.0,1302.0,1349.0,1477.0,1610.0,1802.0,1258.0,1615.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90308379861413,35.822163500598364]}"
119,511.0,641.0,819.0,1032.0,1179.0,1273.0,1491.0,2125.0,1611.0,1512.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5796902963311,35.64025465556416]}"
120,680.0,920.5,1284.5,1520.5,1604.5,1774.5,1962.0,2495.5,1825.0,1986.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21111610953871,35.20529039499349]}"
