system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,304.0,463.5,665.5,893.0,1074.0,1239.0,1353.0,2120.0,1547.5,1486.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76995347350761,35.36024978150411]}"
1,386.5,592.0,690.0,1105.5,1679.5,2081.0,2144.5,2242.5,1428.5,2313.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,35.20205645997066]}"
2,868.0,1222.0,1788.0,2160.0,2503.0,2738.0,2932.0,4292.0,2970.0,3217.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14104751737739,34.84578461828886]}"
3,378.5,502.5,677.5,928.0,1179.0,1353.5,1529.5,2329.0,1633.5,1646.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47728235394148,35.73835068459002]}"
4,1179.0,1660.0,2433.0,2873.0,3113.0,3380.0,3558.0,4795.0,3527.0,3802.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05642621761334,34.89752757865414]}"
5,389.0,549.0,830.0,1018.0,1148.0,1281.0,1416.0,2546.0,1900.0,1529.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29870184974037,35.05194797599429]}"
6,429.0,577.5,839.5,1028.5,1158.0,1328.5,1462.5,2846.5,2180.5,1599.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65514878019714,34.87758497934669]}"
7,719.5,979.0,1390.0,1690.5,1886.0,2068.0,2247.5,3153.5,2351.5,2334.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48186376189048,35.45349490799572]}"
8,383.0,497.0,713.0,918.0,1079.0,1242.0,1319.0,2548.0,1841.0,1453.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43156268026165,34.956007903650324]}"
9,363.0,486.5,680.5,852.0,1095.0,1269.5,1418.0,2170.5,1543.0,1496.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50126737202747,35.616269637478176]}"
10,404.0,570.0,873.0,1089.0,1198.0,1345.0,1458.0,2800.0,2074.0,1572.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34721087508282,35.605489854068736]}"
11,371.0,498.5,746.5,940.0,1152.0,1339.5,1507.0,2648.5,1844.0,1591.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34388253424973,35.61896458333053]}"
12,820.0,1213.0,1881.0,2243.0,2471.0,2692.0,2946.0,4404.0,3235.0,3135.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21866195792532,35.065692199841315]}"
13,343.5,480.5,575.0,848.0,1270.5,1462.0,1628.5,2034.0,1440.5,1675.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48671466442472,35.5653351608686]}"
14,388.0,501.0,719.0,937.0,1041.0,1153.0,1270.0,2286.0,1691.0,1385.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63116376211114,35.7367337170786]}"
15,377.5,512.0,681.5,903.0,1101.5,1257.5,1371.0,2128.0,1525.5,1463.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54330852732426,35.36348371652694]}"
16,826.0,1209.5,1841.0,2195.5,2351.0,2555.0,2736.0,4326.0,3374.0,2942.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32538181367872,35.21014129752774]}"
17,580.0,793.0,973.0,1363.0,1954.0,2256.0,2319.0,3216.0,2391.0,2575.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86858849170395,35.28856422183137]}"
18,408.5,524.5,744.5,913.5,1040.5,1193.5,1282.5,2436.0,1897.0,1374.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25683578321855,34.84120321033985]}"
19,406.5,520.0,753.5,904.5,1006.5,1143.0,1262.0,2401.5,1856.5,1349.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67724733618648,34.87273407681244]}"
20,410.0,540.0,684.0,921.0,1144.0,1305.0,1396.0,2424.0,1693.0,1521.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60394480900233,35.70116043182747]}"
21,327.0,404.0,560.5,716.5,840.0,963.0,1054.0,1854.5,1301.0,1128.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51231665002214,35.560214763749116]}"
22,302.0,502.0,737.0,983.0,1173.0,1343.0,1414.0,2163.0,1542.0,1590.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,35.3376122363443]}"
23,371.0,548.0,829.0,1040.0,1172.0,1322.0,1451.0,2640.0,2001.0,1540.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,34.94064671229188]}"
24,722.5,1108.0,1595.5,2041.0,2490.0,2790.5,2918.0,4099.5,2893.5,3224.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77776881647945,35.33572577424765]}"
25,403.0,575.5,664.0,1049.5,1635.0,1899.0,2031.5,2547.5,1781.5,2172.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55840022409747,35.709245269384546]}"
26,368.5,465.5,673.0,829.5,921.5,1033.5,1128.0,2102.0,1655.5,1200.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35061989888062,34.979453932565846]}"
27,668.5,912.5,1339.0,1638.5,1857.5,2092.0,2258.0,3307.5,2494.0,2441.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25764426697425,35.71355718274832]}"
28,362.0,510.0,768.0,985.0,1100.0,1245.0,1388.0,2462.0,1847.0,1574.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84810690322601,34.99724057519141]}"
29,1093.0,1572.0,2376.0,2805.0,2972.0,3200.0,3411.0,4826.0,3777.0,3570.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32053091114447,34.99077270514575]}"
30,365.0,555.0,798.0,1010.0,1127.0,1295.0,1391.0,2670.0,2130.0,1513.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89877188525035,34.8250335352257]}"
31,866.0,1205.0,1765.0,2082.0,2244.0,2393.0,2607.0,3854.0,3267.0,2743.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41647098348844,34.824225051469995]}"
32,390.0,505.0,724.0,912.0,1068.0,1199.0,1282.0,2353.0,1789.0,1418.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65703524229379,35.7472440059028]}"
33,334.0,512.5,624.5,988.5,1417.5,1647.0,1859.0,2137.5,1296.0,1987.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8141505854863,35.137916748684525]}"
34,913.5,1249.0,1825.5,2143.0,2276.5,2496.0,2722.5,4076.0,3283.5,2863.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62766033250308,35.09291115295014]}"
35,1045.5,1426.0,2109.0,2476.5,2577.5,2885.5,3026.5,4640.0,3282.5,3275.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20141430447022,35.19747505202165]}"
36,381.0,495.5,707.5,876.0,1006.5,1130.0,1265.0,2270.5,1718.5,1347.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60906520612181,34.8603373258916]}"
37,327.0,469.0,628.0,865.0,1120.0,1293.0,1215.0,2423.0,1911.0,1450.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.676708347016,35.471281550621285]}"
38,389.0,575.0,840.0,1086.0,1230.0,1391.0,1522.0,2705.0,2080.0,1643.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.94970636185994,34.92771097220056]}"
39,451.5,627.0,861.5,1118.5,1450.5,1694.0,1951.5,2569.0,1722.0,2041.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.27920383379312,35.74266259795379]}"
