system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,389.5,601.5,648.0,999.0,1824.5,2219.5,2165.5,2276.0,1461.0,2540.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76995347350761,35.36024978150411]}"
1,432.5,588.0,423.0,883.0,2416.5,3393.0,3265.5,1851.0,944.0,3709.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,35.20205645997066]}"
2,420.0,509.0,688.0,893.0,1013.0,1361.0,1321.0,2370.0,1698.0,1518.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14104751737739,34.84578461828886]}"
3,429.5,588.5,594.0,950.0,1623.5,1963.5,1985.5,2119.5,1324.0,2209.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47728235394148,35.73835068459002]}"
4,461.0,645.0,747.0,1113.0,1665.0,2029.0,2067.0,2744.0,1839.0,2326.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05642621761334,34.89752757865414]}"
5,529.0,712.0,942.0,1270.0,1625.0,1932.0,1957.0,2996.0,2201.0,2266.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29870184974037,35.05194797599429]}"
6,463.0,572.0,817.0,1070.0,1220.0,1439.0,1486.0,2838.0,2098.0,1696.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65514878019714,34.87758497934669]}"
7,420.0,590.5,684.0,1040.0,1569.5,1852.0,1858.5,2305.0,1440.0,2145.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48186376189048,35.45349490799572]}"
8,515.5,582.5,721.5,949.0,1154.5,1346.5,1600.0,2698.5,1898.0,1578.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43156268026165,34.956007903650324]}"
9,447.5,647.0,679.5,1043.5,1768.5,2117.0,2118.0,2338.5,1456.0,2412.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50126737202747,35.616269637478176]}"
10,486.0,643.0,862.0,1231.0,1432.0,1640.0,1703.0,2747.0,1831.0,1945.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34721087508282,35.605489854068736]}"
11,441.0,614.5,736.0,1088.5,1696.5,2045.0,2090.5,2542.0,1594.0,2336.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34388253424973,35.61896458333053]}"
12,515.0,660.0,934.0,1274.0,1560.0,1878.0,1989.0,3033.0,2149.0,2288.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21866195792532,35.065692199841315]}"
13,416.0,574.0,648.5,994.0,1526.5,1801.0,1848.5,2204.5,1497.0,2052.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48671466442472,35.5653351608686]}"
14,410.0,586.0,676.0,1053.0,1412.0,1626.0,1638.0,2123.0,1316.0,1871.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63116376211114,35.7367337170786]}"
15,443.0,606.0,668.0,1041.0,1434.0,1698.0,1693.0,2158.0,1415.0,1923.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54330852732426,35.36348371652694]}"
16,431.0,592.0,652.0,1044.0,1669.5,2079.5,2050.0,2435.5,1654.0,2339.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32538181367872,35.21014129752774]}"
17,478.0,714.5,827.5,1317.0,1842.0,2103.0,2131.0,2934.5,2051.5,2517.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86858849170395,35.28856422183137]}"
18,489.0,627.5,801.0,1056.5,1278.5,1458.5,1465.5,2256.0,1560.0,1649.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25683578321855,34.84120321033985]}"
19,460.0,571.0,817.0,1012.0,1098.0,1262.0,1332.0,2654.0,2031.0,1481.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67724733618648,34.87273407681244]}"
20,423.0,606.0,698.0,1070.0,1947.0,2255.0,2284.0,2665.0,1678.0,2630.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60394480900233,35.70116043182747]}"
21,698.0,819.5,947.0,1220.5,1548.5,1772.0,1859.0,2457.5,1665.5,1981.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51231665002214,35.560214763749116]}"
22,369.0,621.0,657.0,1058.0,2042.0,2456.5,2377.0,2244.5,1376.5,2862.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,35.3376122363443]}"
23,495.0,648.0,675.0,957.0,1399.0,1662.0,1619.0,2489.0,1721.0,1801.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,34.94064671229188]}"
24,485.0,740.5,728.5,1274.5,2255.5,2823.0,2671.0,2914.5,1914.5,3113.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.77776881647945,35.33572577424765]}"
25,473.0,626.0,648.0,1007.0,1863.0,2143.0,2046.0,2485.0,1757.0,2387.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55840022409747,35.709245269384546]}"
26,467.5,603.0,839.5,1087.0,1254.5,1451.0,1461.0,2492.0,1840.0,1695.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35061989888062,34.979453932565846]}"
27,465.0,622.0,787.5,1055.0,1333.5,1548.5,1571.0,2491.0,1862.0,1844.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25764426697425,35.71355718274832]}"
28,513.0,743.0,793.0,1233.0,1957.0,2366.0,2342.0,2693.0,1738.0,2715.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84810690322601,34.99724057519141]}"
29,590.5,790.0,1053.5,1484.0,1620.0,1882.5,1777.0,3479.5,2693.0,2126.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32053091114447,34.99077270514575]}"
30,439.5,553.5,732.5,996.5,1231.5,1415.5,1426.5,2402.0,1683.0,1636.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89877188525035,34.8250335352257]}"
31,432.0,538.0,778.0,1005.0,1147.0,1282.0,1371.0,2859.0,2134.0,1616.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41647098348844,34.824225051469995]}"
32,398.0,506.5,678.5,939.0,1120.0,1297.5,1339.0,2406.0,1650.5,1566.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65703524229379,35.7472440059028]}"
33,381.5,618.5,494.5,935.0,2456.5,3082.5,2970.0,2032.0,1145.5,3501.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8141505854863,35.137916748684525]}"
34,359.5,499.5,681.5,899.0,1072.5,1260.5,1270.5,2272.5,1664.0,1466.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62766033250308,35.09291115295014]}"
35,399.5,560.0,697.0,993.0,1244.0,1452.0,1499.5,2427.0,1736.0,1718.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20141430447022,35.19747505202165]}"
