system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,880.5,1185.0,1672.0,1970.5,2085.0,2278.0,2425.0,3449.0,2649.0,2567.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35223686639203,33.37353569914538]}"
1,1005.0,1351.0,1917.0,2215.0,2359.0,2582.0,2672.0,3662.0,3003.0,2758.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09711989998395,34.459598877645874]}"
2,854.0,1130.0,1525.5,1911.5,2170.5,2409.0,2597.0,4191.0,3057.0,2763.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84487296820318,33.36706782909972]}"
3,977.0,1336.5,1856.0,2180.0,2316.0,2505.0,2655.5,3930.5,3302.0,2771.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11733199387663,33.34038786516137]}"
4,809.0,1070.0,1574.0,1824.0,1930.0,2096.0,2278.0,3413.0,3157.0,2371.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72423379982779,34.14887162086894]}"
5,630.0,891.5,1245.0,1633.5,2006.0,2228.0,2415.0,3366.5,2190.5,2570.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01384607314607,33.593982269868306]}"
6,700.0,988.5,1324.0,1753.5,2141.5,2374.0,2601.5,3576.5,2505.5,2696.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34630798551684,33.67321367792765]}"
7,944.0,1190.0,1623.0,1840.0,1990.0,2162.0,2307.0,3951.0,3516.0,2431.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75414769878897,34.660641838231825]}"
8,965.0,1345.0,1920.0,2300.0,2494.0,2714.0,2869.0,4245.0,3115.0,3048.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17527332970235,34.39303371509262]}"
9,987.0,1395.5,1837.0,2178.5,2353.0,2483.5,2642.5,3656.0,2944.5,2670.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62200094621313,33.546012233696324]}"
10,704.5,982.0,1416.5,1661.0,1772.5,1927.0,2105.0,2568.5,1811.5,2185.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96345058570697,33.694773244746514]}"
11,1190.0,1540.5,1934.5,2185.5,2265.5,2389.0,2531.5,3725.5,3438.5,2591.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66646755277705,34.449897072577386]}"
12,1419.0,1970.0,2677.0,3104.0,3279.0,3443.0,3565.0,4675.0,4238.0,3661.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58328813174943,33.989061331824075]}"
13,883.0,1175.5,1560.5,1760.5,1852.0,1984.5,2177.5,3090.0,2430.0,2230.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97638632579829,33.6961207176727]}"
14,905.0,1188.0,1660.0,1953.0,2105.0,2312.0,2525.0,4078.0,3504.0,2616.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20087531529975,34.69163371553395]}"
15,760.0,1042.5,1467.5,1704.0,1796.0,1962.0,2131.0,2413.5,1581.5,2171.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5893921013996,33.591556818601184]}"
16,792.0,1119.0,1537.0,1827.0,1916.0,2105.5,2235.5,2747.0,1917.0,2300.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36598109023906,33.754601042668874]}"
17,734.0,1049.0,1333.0,1707.0,1897.0,2036.0,2138.0,2875.0,2291.0,2246.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3922164708172,33.77454364197633]}"
18,882.0,1249.5,1794.0,2135.5,2390.0,2588.5,2765.0,4051.5,3024.0,2927.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1359271202579,34.29763263191913]}"
19,990.0,1319.5,1750.5,1986.0,2048.0,2185.0,2313.0,3349.5,2815.5,2365.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86373758916969,34.379019996660354]}"
20,1071.0,1401.0,1931.0,2239.0,2378.0,2555.0,2731.0,3953.0,3411.0,2795.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45366123625098,33.188931908258816]}"
21,817.5,1114.0,1452.5,1780.0,1923.5,2075.0,2242.5,3162.0,2537.0,2326.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33822314795977,33.845690212478594]}"
22,851.0,1148.0,1590.0,1875.5,1978.0,2162.0,2298.5,3428.0,2761.5,2405.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88907008018187,33.43363299165297]}"
23,957.5,1246.5,1749.0,2061.0,2287.0,2432.0,2673.0,4025.5,2972.0,2735.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55866971868271,34.21516728883696]}"
24,1050.0,1505.5,2252.5,2676.5,2872.5,3127.5,3375.5,4333.5,3113.5,3562.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27417784248391,34.245081187798135]}"
25,621.0,974.0,1012.5,1508.5,2267.5,2540.5,2673.5,2699.0,1920.5,2760.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86778000794823,33.39859869557231]}"
26,1155.0,1639.0,2242.0,2588.0,2726.0,2909.0,3009.0,4527.0,4009.0,3124.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9990238709581,34.476577036515735]}"
