system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,249.5,436.0,237.0,584.5,2564.5,3798.5,3838.0,1727.5,827.5,3917.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35223686639203,33.37353569914538]}"
1,294.0,367.0,187.0,554.0,3208.0,5075.0,4954.0,1834.0,760.0,5437.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09711989998395,34.459598877645874]}"
2,310.0,510.0,302.0,654.0,2920.0,4464.0,4549.0,1812.0,752.0,4682.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84487296820318,33.36706782909972]}"
3,415.0,712.0,371.0,941.0,3433.0,4775.0,4931.0,1904.0,816.0,5025.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11733199387663,33.34038786516137]}"
4,351.5,630.5,336.0,843.0,3543.5,5000.5,5041.5,2266.5,1030.0,5252.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72423379982779,34.14887162086894]}"
5,301.0,486.0,252.0,618.0,2986.0,4685.0,4841.0,1871.0,814.0,4887.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01384607314607,33.593982269868306]}"
6,333.0,514.0,297.0,636.0,2820.0,4291.0,4513.0,1934.0,859.0,4597.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34630798551684,33.67321367792765]}"
7,503.0,599.0,393.0,696.0,2793.0,4472.0,4552.0,1817.0,768.0,4836.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75414769878897,34.660641838231825]}"
8,327.0,480.0,274.0,572.0,2895.0,4731.0,4702.0,1964.0,888.0,5038.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17527332970235,34.39303371509262]}"
9,375.0,590.0,360.0,771.0,3001.0,4371.0,4516.0,2026.0,947.0,4539.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62200094621313,33.546012233696324]}"
10,282.0,462.5,266.5,593.0,2980.5,4517.5,4540.5,1918.0,781.0,4732.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96345058570697,33.694773244746514]}"
11,301.0,436.0,286.0,569.0,2629.0,4486.5,4549.5,1745.5,735.0,4826.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66646755277705,34.449897072577386]}"
12,505.5,647.5,447.0,835.0,3084.0,4684.0,4612.0,2055.5,1135.5,4943.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58328813174943,33.989061331824075]}"
13,312.0,435.0,260.0,547.0,2976.0,4833.0,5020.0,1855.0,748.0,5058.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97638632579829,33.6961207176727]}"
14,396.0,543.0,326.0,683.5,3044.5,4856.5,4900.5,1989.5,994.0,5054.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20087531529975,34.69163371553395]}"
15,351.0,530.0,301.0,649.0,3156.0,4677.0,4802.0,2021.0,855.0,4878.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5893921013996,33.591556818601184]}"
16,291.0,478.0,283.5,621.0,2697.5,4037.0,4193.5,1710.5,767.0,4260.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36598109023906,33.754601042668874]}"
17,271.0,467.5,245.0,591.0,3255.5,5329.5,5357.5,1772.5,733.0,5559.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3922164708172,33.77454364197633]}"
18,327.5,504.0,307.5,678.5,3254.0,4969.5,4961.5,1944.5,837.5,5294.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1359271202579,34.29763263191913]}"
19,252.5,527.5,282.5,746.0,3393.5,5084.5,5110.0,2102.0,936.0,5340.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86373758916969,34.379019996660354]}"
20,345.0,446.0,231.5,504.5,2333.5,3667.0,3650.5,1335.0,566.5,3826.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45366123625098,33.188931908258816]}"
21,258.0,441.0,242.0,610.0,2916.0,4705.5,4734.0,1653.5,706.5,4990.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33822314795977,33.845690212478594]}"
22,322.0,497.0,282.0,624.0,2762.0,4341.0,4433.0,1791.0,793.0,4528.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88907008018187,33.43363299165297]}"
23,280.5,439.0,266.5,548.0,2891.5,4818.0,4804.5,1858.0,779.5,5111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55866971868271,34.21516728883696]}"
24,377.5,443.0,276.0,520.5,2796.5,4544.5,4521.0,1781.5,756.0,4856.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27417784248391,34.245081187798135]}"
25,319.0,523.5,312.0,708.0,2893.0,4322.0,4306.5,1965.0,899.5,4582.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86778000794823,33.39859869557231]}"
26,304.0,508.0,253.0,634.0,3323.0,5200.0,5445.0,1877.0,763.0,5364.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.9990238709581,34.476577036515735]}"
27,357.0,574.0,316.0,719.0,3175.0,4460.0,4382.0,1835.0,823.0,4752.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7018657492532,34.46983967188484]}"
28,396.0,599.0,430.5,823.5,2840.0,3944.0,3999.5,2227.0,1213.0,4201.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.55651376200082,33.78235898494817]}"
29,323.0,568.0,301.0,751.0,3248.0,4611.0,4694.0,1945.0,955.0,4876.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40245726505617,34.44208172960555]}"
