system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,1229.5,1588.5,2089.5,2363.5,2524.5,2712.5,2772.0,4098.5,3433.5,2943.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35223686639203,33.37353569914538]}"
1,726.0,1068.0,1300.0,1649.0,1973.0,2162.0,2328.0,2722.0,1860.0,2356.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.09711989998395,34.459598877645874]}"
2,692.5,865.0,1225.0,1467.5,1586.5,1763.5,1863.0,2969.5,2393.5,1990.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.84487296820318,33.36706782909972]}"
3,1120.0,1527.0,2031.0,2338.0,2568.0,2774.5,2994.5,4263.0,3944.0,3069.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.11733199387663,33.34038786516137]}"
4,522.0,717.0,953.0,1196.0,1405.0,1554.0,1673.0,2242.0,1608.0,1764.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.72423379982779,34.14887162086894]}"
5,753.0,1006.0,1384.0,1603.0,1719.0,1881.0,2076.0,3227.0,2748.0,2101.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.01384607314607,33.593982269868306]}"
6,882.0,1189.5,1578.5,1831.5,1872.0,1894.5,2107.0,3039.5,2416.0,2011.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34630798551684,33.67321367792765]}"
7,715.5,939.5,1327.5,1537.0,1652.5,1791.0,1966.5,3179.5,2621.5,2085.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.75414769878897,34.660641838231825]}"
8,690.0,988.5,1298.0,1659.0,1815.0,1993.0,2128.5,2919.5,2140.5,2217.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17527332970235,34.39303371509262]}"
9,923.0,1290.0,1718.0,1938.0,2025.0,2132.0,2219.0,3362.0,3141.0,2229.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62200094621313,33.546012233696324]}"
10,581.0,740.0,1012.0,1163.0,1226.0,1365.0,1475.0,2475.0,2049.0,1538.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.96345058570697,33.694773244746514]}"
11,946.0,1345.0,1441.0,1994.0,2850.0,3129.0,3260.0,3879.0,3372.0,3302.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.66646755277705,34.449897072577386]}"
12,842.0,1311.0,1430.5,2099.0,3269.5,3646.0,3780.5,3274.5,2505.5,3840.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.58328813174943,33.989061331824075]}"
13,1058.0,1358.0,1741.0,1922.0,2032.0,2167.0,2419.0,3702.0,3268.0,2426.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.97638632579829,33.6961207176727]}"
14,639.5,1068.5,1091.5,1764.0,2664.0,3054.5,3229.5,3301.0,2583.5,3202.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.20087531529975,34.69163371553395]}"
15,941.0,1187.0,1612.0,1808.0,1874.0,2038.0,2164.0,3222.0,2591.0,2233.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5893921013996,33.591556818601184]}"
16,1293.5,1620.0,2074.0,2317.5,2438.0,2624.5,2755.0,4084.5,3675.0,2855.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.36598109023906,33.754601042668874]}"
17,530.0,814.0,560.0,1250.0,3362.0,3747.0,3852.0,1788.0,892.0,3860.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3922164708172,33.77454364197633]}"
18,731.5,1073.0,1506.5,1717.5,1815.0,1971.0,2086.5,3275.0,3022.0,2145.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.1359271202579,34.29763263191913]}"
19,1001.0,1334.0,1739.0,1984.0,2048.0,2175.0,2305.0,3483.0,3303.0,2378.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86373758916969,34.379019996660354]}"
20,1015.0,1342.0,1854.0,2157.5,2348.0,2526.0,2684.5,4006.0,3523.0,2807.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45366123625098,33.188931908258816]}"
