system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,349.0,604.5,363.5,827.5,3546.0,4877.5,5012.5,2185.0,1020.0,5049.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.76995347350761,35.36024978150411]}"
1,303.0,582.0,339.0,957.0,3134.0,4232.0,4295.5,2428.5,1330.5,4408.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,35.20205645997066]}"
2,187.5,443.0,200.0,635.5,3364.0,4925.5,4893.5,1943.5,877.0,4969.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.14104751737739,34.84578461828886]}"
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.47728235394148,35.73835068459002]}"
4,175.5,404.5,191.0,561.5,3345.5,5171.5,5164.5,1850.0,788.5,5309.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.05642621761334,34.89752757865414]}"
5,195.0,440.0,156.0,574.0,3737.0,5708.0,5827.0,1972.0,829.0,5846.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.29870184974037,35.05194797599429]}"
6,244.0,401.0,202.0,497.0,2987.0,4826.0,4917.0,1877.0,817.0,4925.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65514878019714,34.87758497934669]}"
7,265.0,449.0,228.0,574.0,3299.0,5172.0,5318.0,1928.0,826.0,5269.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48186376189048,35.45349490799572]}"
8,290.0,506.0,306.5,702.0,3271.5,4867.5,4786.0,1902.0,826.5,4986.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43156268026165,34.956007903650324]}"
9,333.0,539.0,341.0,685.0,2922.0,4395.0,4448.0,2206.0,1198.0,4508.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.50126737202747,35.616269637478176]}"
10,457.0,681.0,463.0,851.0,3139.0,4254.0,4345.0,2103.0,1175.0,4525.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.34721087508282,35.605489854068736]}"
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.34388253424973,35.61896458333053]}"
12,191.0,427.0,212.0,630.0,3451.5,5405.0,5476.0,1836.5,756.5,5598.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21866195792532,35.065692199841315]}"
13,435.0,748.0,487.0,987.0,3275.0,4405.0,4573.0,2578.0,1433.0,4565.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.48671466442472,35.5653351608686]}"
14,566.0,632.0,574.0,832.0,1874.0,2501.0,2412.0,1515.0,980.0,2569.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.63116376211114,35.7367337170786]}"
15,651.0,859.0,822.0,1098.0,2403.0,3203.0,3300.0,2403.0,1636.0,3360.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.54330852732426,35.36348371652694]}"
16,212.0,417.0,163.0,560.0,3491.0,5722.0,5788.0,1763.0,709.0,5853.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32538181367872,35.21014129752774]}"
17,593.0,969.0,838.5,1353.0,3143.0,3904.0,3915.0,2914.0,1937.5,4057.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86858849170395,35.28856422183137]}"
18,249.5,496.0,203.5,592.0,3038.0,4281.0,4371.0,1705.0,726.0,4290.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25683578321855,34.84120321033985]}"
19,289.0,479.0,281.0,601.0,2954.0,4556.0,4645.0,2036.0,1001.0,4676.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67724733618648,34.87273407681244]}"
20,293.0,502.0,310.0,683.0,3262.0,4957.0,4856.0,2037.0,955.0,5149.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.60394480900233,35.70116043182747]}"
21,208.0,386.0,160.0,483.0,2852.0,4548.0,4656.0,1613.0,728.0,4640.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.51231665002214,35.560214763749116]}"
22,419.0,624.0,373.0,708.0,3118.0,4735.0,4554.0,1985.0,992.0,4854.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,35.3376122363443]}"
23,188.0,430.0,210.0,589.0,3571.0,5707.0,5755.0,1894.0,761.0,5806.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8817937263805,34.94064671229188]}"
