system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
47,618.0,882.5,1123.0,1428.5,2035.5,2355.0,2353.0,2896.0,1959.5,2686.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.35933813141844,34.215975772592664]}"
48,521.5,681.0,869.5,1130.0,1291.5,1441.5,1450.0,2739.5,2090.0,1651.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70042387051676,33.89662468908817]}"
49,1441.0,1857.0,2287.0,2805.0,2946.0,3234.0,3206.0,5033.0,4608.0,3595.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70554426763624,33.557061511690996]}"
50,435.0,525.0,564.0,770.0,1045.0,1135.0,1203.0,1268.0,771.0,1209.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.8494543761522,34.24939310116191]}"
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33445022376647,33.68749689094515]}"
52,484.5,646.0,842.5,1181.5,1530.5,1840.5,1869.5,2825.0,2021.0,2109.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.60215275271594,34.73906476253546]}"
53,710.0,826.5,1060.5,1361.0,1511.5,1699.5,1738.5,2642.0,1834.0,1924.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.59298993681792,33.25522757622684]}"
54,677.5,879.5,1002.5,1377.5,1992.0,2181.0,2269.0,2690.0,1736.5,2479.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.82951177684474,34.34048227097163]}"
55,411.0,510.0,648.0,866.0,1146.0,1230.0,1318.0,2233.0,1676.0,1504.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.46551899800136,34.5011010437722]}"
56,459.0,610.0,783.0,1073.0,1297.0,1491.0,1539.0,2564.0,1879.0,1763.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.4834807294019,34.592459708167155]}"
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.88664462891474,33.31855880375726]}"
58,1124.0,1375.5,1850.5,2257.0,2369.5,2632.0,2640.5,3972.5,2804.0,2964.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.31154318402142,33.568649778856134]}"
59,636.0,780.0,893.0,1236.5,1729.5,2010.0,1880.0,2869.0,1902.5,2169.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81172513421917,34.4304934624404]}"
60,790.5,1016.5,1365.0,1651.0,1782.5,1996.0,2003.0,3479.5,2758.5,2284.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78100275150229,34.32619905795413]}"
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.03082423201593,33.577273605583684]}"
62,1482.5,1739.0,2063.0,2537.0,2890.5,3062.5,3042.0,4081.5,3306.0,3268.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.43065979069567,33.36329490490641]}"
63,341.0,466.0,643.5,907.5,1041.0,1205.5,1279.0,2361.5,1669.5,1416.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50028379949678,33.28487198060278]}"
64,1494.0,1883.0,2492.5,2951.0,3127.0,3422.5,3445.0,5352.0,4053.5,3851.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.74408199332497,33.326643641314334]}"
65,490.0,573.0,749.0,994.0,1169.0,1391.0,1456.0,2209.0,1431.0,1593.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.4552782037624,33.50262360547335]}"
66,448.0,542.0,716.0,897.0,1039.0,1179.0,1240.0,2710.0,1829.0,1457.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.52615527967943,34.30248353445337]}"
67,483.5,588.5,786.5,1001.0,1081.0,1242.5,1209.5,2296.5,1646.5,1377.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.5233659280168,33.37353569914538]}"
68,481.0,635.0,690.0,1026.0,1375.0,1572.0,1561.0,2128.0,1324.0,1779.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38915762456935,33.48106403865448]}"
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25629679404807,33.5826634972884]}"
70,553.0,596.0,641.0,878.0,1186.0,1414.0,1308.0,1411.0,842.0,1461.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59936340105332,33.27840411055712]}"
71,490.0,564.5,691.5,962.5,1148.0,1355.0,1382.5,2341.5,1512.5,1611.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35412332848868,33.85296656627997]}"
72,1051.0,1364.0,1861.0,2194.0,2319.0,2548.0,2543.0,4501.0,3888.0,2810.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.37254336609499,33.96076440037431]}"
73,1343.0,1783.0,2607.0,3166.0,3354.0,3713.0,3714.0,5678.0,3895.0,4256.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.26141719116755,33.800954111329446]}"
74,606.0,777.5,1031.0,1296.0,1488.0,1645.5,1663.5,3131.0,2249.0,1914.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.81037766129299,33.465972341881276]}"
75,405.0,472.0,605.0,810.0,979.0,1135.0,1132.0,2254.0,1603.0,1317.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39167748164674,34.518348697227296]}"
76,730.0,913.0,1203.0,1436.0,1552.0,1667.0,1627.0,2223.0,1464.0,1814.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06262459307375,33.550324147060095]}"
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.89958036900606,34.468492198958664]}"
78,609.5,836.0,1206.0,1540.5,1826.5,2057.5,1708.0,2754.5,1910.5,2357.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.48653957564976,33.540083352821135]}"
79,632.5,823.0,1005.0,1305.0,1520.5,1736.0,1798.5,3381.0,2631.5,1985.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.70231033261342,34.170700682273036]}"
80,1225.5,1554.5,2012.0,2417.0,2560.0,2800.0,2785.0,4286.5,3067.0,3160.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.75971267926866,33.48106403865448]}"
81,1082.0,1449.5,1914.5,2418.0,2963.0,3351.0,3114.5,4564.0,3373.0,3657.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.291425495939,33.58320248645887]}"
82,564.0,713.0,940.0,1273.0,1535.0,1739.0,1749.0,2769.0,1964.0,2029.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.73474408865198,33.96777125959044]}"
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.67347441199318,34.45744292096399]}"
84,1308.0,1711.0,2354.5,2863.0,3014.0,3311.0,3342.0,5294.0,3796.0,3817.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.28459372549784,33.23312902023749]}"
85,454.0,620.0,671.0,1027.0,1437.0,1655.0,1676.0,2535.0,1733.0,1885.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.43560509904017,34.3410212601421]}"
86,515.0,658.0,783.0,1076.0,1395.0,1679.0,1750.0,2540.0,1842.0,2000.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7732818143407,34.36985718076234]}"
87,459.0,553.0,684.5,919.5,1056.5,1211.5,1247.5,2110.5,1377.0,1393.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.56011159741915,33.3053535690807]}"
88,395.0,542.0,688.5,989.0,1364.5,1725.0,1754.5,2311.5,1471.0,1971.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40110979212999,34.282001945975445]}"
89,1422.5,1381.0,1399.5,1786.0,2535.5,2839.0,3030.5,3413.5,2561.0,3202.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83840509815752,34.71777469030183]}"
90,464.0,611.0,824.0,1063.0,1229.0,1423.0,1438.0,2539.0,1789.0,1686.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.53576267893766,34.19657216245568]}"
91,418.0,641.0,880.0,1290.0,1537.0,1821.0,1842.0,2699.0,1813.0,2138.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.69944029798609,33.64680320857453]}"
92,1076.0,1426.0,1787.0,2234.0,2604.0,2785.0,2793.0,4458.0,3437.0,3112.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.65460979102667,33.298077215279335]}"
93,1148.0,1290.0,1559.0,1816.0,1992.5,2179.0,2285.0,3391.5,2753.5,2442.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.62307892455408,33.33068606009287]}"
94,411.5,534.0,747.0,963.0,1024.0,1173.5,1233.5,2510.5,1790.0,1400.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.85565275161262,33.90497902123048]}"
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06720600102277,33.587514399822645]}"
96,1087.0,1495.0,2141.0,2618.0,2768.0,3039.0,3106.0,4924.0,3495.0,3450.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.02435636197026,33.56811078968566]}"
97,384.0,537.5,791.5,1092.0,1243.0,1456.0,1436.5,2616.5,1771.0,1770.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.62856322206905,34.11545429229969]}"
98,990.0,1271.5,1781.5,2192.5,2345.5,2616.0,2613.5,4248.0,2869.0,3012.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.30696177607241,33.2301645797999]}"
99,453.0,650.0,959.0,1253.0,1345.0,1519.0,1581.0,2702.0,1936.0,1817.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.74660185040236,33.28810591562561]}"
100,686.5,761.0,916.0,1152.5,1301.0,1477.5,1466.0,2118.5,1332.5,1701.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.33957062088595,33.77077071778303]}"
101,499.0,704.0,818.0,1223.0,1574.0,1803.0,1862.0,2692.0,1953.0,2063.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.21219408787965,34.35665194608578]}"
102,787.5,862.5,1025.5,1312.0,1596.0,1890.0,1869.5,2600.0,1879.0,2185.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.2644760374154,33.15416710676339]}"
103,459.5,572.5,655.0,920.0,1148.0,1321.0,1507.5,2441.5,1731.5,1690.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.45069679581339,34.4657972531063]}"
104,733.0,915.0,1206.5,1478.5,1682.5,1833.0,1842.5,2536.0,1743.5,2045.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.32699878119013,33.3511676485708]}"
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.06774499019323,33.58670591606694]}"
106,379.5,493.5,588.5,915.0,1267.5,1500.5,1593.0,2336.5,1644.5,1775.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.27822026126245,34.716427217375646]}"
107,761.0,822.0,906.0,1287.0,1738.0,2012.0,2138.0,2648.0,1761.0,2195.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35412332848868,33.20078967000919]}"
108,536.5,699.0,938.0,1269.0,1540.5,1771.5,1703.0,2822.5,2086.0,1941.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.59639896061573,34.35772992442672]}"
109,447.0,575.5,746.0,947.5,1145.0,1360.0,1327.0,2445.5,1809.5,1626.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.49731935905919,34.73798678419452]}"
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.37487441155184,34.09928461718554]}"
111,847.5,1096.0,1562.0,1894.0,2005.0,2205.5,2275.0,3742.0,2674.0,2583.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.98932206588961,33.52445266687746]}"
112,700.0,969.0,1349.5,1697.5,1960.5,2220.5,2236.0,3340.5,2377.5,2514.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.24722838396032,34.31110736118092]}"
113,846.5,1093.0,1483.0,1907.5,2199.5,2469.5,2413.0,3842.0,2715.5,2845.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.90928217407455,33.333381005945235]}"
114,687.0,900.5,1258.0,1570.0,1822.0,2051.0,2029.5,2947.0,2382.0,2355.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.3267292866049,33.413959886930755]}"
115,410.0,470.0,547.0,815.0,1048.0,1188.0,1146.0,2100.0,1569.0,1372.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.33104119996867,34.43911728916795]}"
116,1150.5,1530.5,2135.5,2598.5,2893.0,3176.0,3204.0,4658.0,3239.5,3594.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.50351773451962,33.54143082574731]}"
117,364.5,442.0,588.5,813.0,933.5,1067.5,1106.5,2157.5,1509.5,1263.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.38888812998411,33.40129364142467]}"
118,482.5,541.5,666.0,891.0,1086.0,1243.0,1240.5,2456.5,1684.0,1433.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.17392585677617,34.39330320967785]}"
119,544.5,785.5,951.0,1432.5,2013.5,2282.5,2346.5,2909.0,1928.5,2639.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83867459274276,34.67357757832315]}"
120,955.0,1275.0,1771.0,2052.0,2117.0,2292.0,2363.0,4014.0,3332.0,2554.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.78406159775014,34.339943281801155]}"
121,396.0,628.0,788.0,1195.0,1423.0,1673.0,1663.0,2477.0,1650.0,2012.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.6905469766733,33.916567288395626]}"
122,460.0,592.0,770.0,1032.0,1235.0,1404.0,1323.0,2464.0,1829.0,1524.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.32663488079463,33.43929237794293]}"
123,552.0,658.0,866.0,1099.5,1234.0,1411.5,1439.5,2779.0,1932.0,1650.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.35179228303183,34.26178985208276]}"
124,425.0,459.0,617.0,789.0,769.0,890.0,912.0,2024.0,1421.0,1059.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35547080141487,33.54924616871915]}"
125,977.0,1244.0,1692.0,2027.0,2174.5,2361.5,2322.5,4047.5,3151.0,2641.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.39706737335145,33.664050862029626]}"
126,1052.0,1296.5,1599.0,2114.5,2596.5,2929.5,2982.0,3910.5,2579.5,3300.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.586427660962,33.31370790122302]}"
127,407.0,564.0,703.0,1056.0,1397.0,1592.0,1617.0,2554.0,1898.0,1815.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.7401339803567,34.68112342670975]}"
128,1202.0,1532.0,2105.0,2581.0,2763.0,2994.0,3209.0,4360.0,2828.0,3439.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.35520130682963,33.63467595223892]}"
129,753.0,1009.0,1246.5,1756.5,2228.5,2531.0,2556.5,3760.0,2508.5,2842.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.78073325691705,33.41934977863547]}"
130,470.5,567.0,766.0,1004.5,1125.0,1291.0,1299.0,2713.5,2029.5,1517.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.57870672380042,34.45232252384451]}"
131,604.0,750.5,913.5,1366.5,1796.0,1968.5,1809.5,3018.0,2007.0,2164.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.53208416055462,33.18947089742929]}"
132,1026.0,1127.0,1267.5,1609.0,1962.5,2289.5,2157.5,2977.5,2126.5,2518.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.79447748076407,33.2616954462725]}"
133,459.5,666.0,673.5,1111.5,1739.5,2066.5,2068.5,2203.5,1288.0,2301.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.41862694017033,34.41567126025243]}"
134,411.5,582.0,668.5,1012.0,1394.0,1613.5,1631.5,2228.0,1427.0,1855.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.57861231799016,34.366623245739504]}"
135,635.0,744.0,940.5,1214.0,1292.0,1460.0,1415.5,2562.0,1811.5,1691.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.83517116313469,33.30508407449547]}"
136,399.0,526.0,575.0,791.0,1056.0,1206.0,1262.0,2242.0,1437.0,1456.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.76358000927222,34.02652107917186]}"
137,486.0,661.0,692.0,1040.0,1686.0,1997.0,1790.0,2110.0,1374.0,2196.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-91.40757766217565,34.4439681917022]}"
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.86697152419252,33.17357071690037]}"
139,552.0,694.5,857.0,1155.5,1375.5,1502.5,1497.0,2615.0,1847.0,1678.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-90.25387134278095,34.23834382316724]}"
