system:index,crop_label,topo_aspect,topo_elevation,topo_slope,topo_tpi,topo_twi,.geo
0,1,52.20504,17.0,1.5130851,0.7665615,3.6338437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08858221484833,39.14597414687523]}"
1,1,256.92783,17.0,12.118139,-0.20504732,1.538455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9861742724587,39.286919814953585]}"
2,1,90.0,45.0,1.2038922,0.6719243,3.86252,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76249376671294,39.61947613313463]}"
3,1,90.0,35.0,1.2023692,-0.35015774,3.8637862,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73257986775177,39.53162089834774]}"
4,1,90.0,28.0,1.2017446,0.7791798,3.864306,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85277445276697,39.49550862392614]}"
5,1,-0.0,9.0,0.92740995,1.0536277,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92041759366116,38.937654832487915]}"
6,1,121.88543,19.0,6.988621,-0.9495268,2.098967,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46551073378302,38.95732793721013]}"
7,1,100.97998,19.0,4.857914,-0.7507886,2.4652176,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5148282428812,39.09773461611802]}"
8,1,180.0,29.0,1.8543341,-0.77287066,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78324484977611,39.50251548314227]}"
9,1,232.07022,6.0,1.5085146,-1.1009464,3.6368704,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75602589666728,38.80209905611428]}"
10,1,90.0,19.0,1.1992334,0.84542584,3.8663983,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.94143817130956,39.34971205331354]}"
11,1,-0.0,24.0,0.92740995,-0.07570978,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74955802662163,39.39390916529222]}"
12,1,-0.0,22.0,0.0,0.14511041,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15326091530494,39.31952865976712]}"
13,1,248.83882,16.0,2.5675588,0.22712934,3.1046016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10960279249673,39.26832468857231]}"
14,1,139.46083,6.0,3.6563606,2.0157728,2.7503998,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55417445232563,38.786468370170596]}"
15,1,-0.0,29.0,0.92740995,0.2681388,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03899521116493,39.55318046516661]}"
16,1,-0.0,26.0,0.0,0.6876972,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8080383516178,39.464786241209254]}"
17,1,270.0,13.0,1.1959654,0.52681386,3.869128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.00908131220376,39.15837089779608]}"
18,1,307.73547,21.0,1.5151135,0.3785489,3.6325035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15622535574252,39.29662162002208]}"
19,1,180.0,25.0,1.8543341,1.1798108,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.17293402002716,39.276679020714624]}"
20,1,90.0,20.0,2.3909082,0.58044165,3.175973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11903510297998,39.158909886966555]}"
21,1,270.0,11.0,1.1942562,1.8138801,3.8705585,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80264845991309,39.05757992291787]}"
22,1,162.03688,34.0,3.8940651,3.9652996,2.687232,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85978131198308,39.54644310053571]}"
23,1,180.0,5.0,0.92740995,-0.12933753,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82663347799908,38.840636781803006]}"
24,1,156.75375,20.0,3.0255055,-1.0283911,2.9402187,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.48545333309048,39.104741475334144]}"
25,1,291.30585,2.0,5.0918236,-2.4321766,2.4179535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55040152813233,38.739037323169086]}"
26,1,180.0,18.0,1.8543341,-0.13880126,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12173004883235,39.31198281138052]}"
27,1,-0.0,30.0,0.0,0.873817,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06055477798381,39.54886855180284]}"
28,1,90.0,42.0,1.2038536,-0.059936907,3.862552,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11068077083766,39.61732017645274]}"
29,1,-0.0,24.0,0.0,-0.93690854,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.54851506603568,39.255927937651464]}"
30,1,127.71234,18.0,3.0296886,-0.44794953,2.9388344,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92769394746253,39.355101945018255]}"
31,1,90.0,8.0,1.1938008,0.46056783,3.87094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88430531923956,39.030630464394285]}"
32,1,180.0,4.0,0.92740995,0.6340694,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.537465788041,38.73203046395295]}"
33,1,307.66904,27.0,1.5173863,0.829653,3.6310039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.09720604157587,39.46397775745354]}"
34,1,307.8766,24.0,4.5225735,1.340694,2.537066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43694430774804,38.93846331624363]}"
35,1,127.78258,26.0,1.5135065,0.09463722,3.6335652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.19314611391985,39.177505013347826]}"
36,1,104.53308,22.0,3.690968,-0.54258674,2.7409537,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43344087813996,38.94951259423829]}"
37,1,-0.0,29.0,0.0,0.25867507,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06837012095565,39.5275784795692]}"
38,1,52.355198,29.0,1.5182184,-0.29968455,3.6304553,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87136957914822,39.524614039131606]}"
39,1,52.08789,9.0,1.5091114,-4.252366,3.6364746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50512643781269,38.84737414643391]}"
40,1,180.0,12.0,1.8543341,-0.98107255,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76114629378677,39.1246840746416]}"
41,1,270.0,6.0,1.1917293,0.851735,3.8726773,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71155929010337,38.9074714389415]}"
42,1,180.0,28.0,0.92740995,0.93690854,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50674340532412,39.245956637997736]}"
43,1,180.0,4.0,0.92740995,-2.3091483,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9365872687753,38.997482630410275]}"
44,1,111.18981,13.0,2.564253,-0.3154574,3.1058917,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98267084285064,39.16403028408604]}"
45,1,-0.0,33.0,1.8543341,0.7949527,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06190225090998,39.570428118621706]}"
46,1,352.65085,15.0,9.269992,4.268139,1.8126652,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06890911012611,39.1637607895008]}"
47,1,-0.0,3.0,0.0,-0.36908516,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5223740912678,38.71774725093546]}"
48,1,90.0,8.0,1.1931589,0.49526814,3.871478,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8500795069146,38.99236223329079]}"
49,1,156.62584,42.0,3.0284119,1.3123028,2.9392567,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.66358925393138,39.5343158442001]}"
50,1,-0.0,11.0,0.0,-0.9621451,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.01393221473799,39.15055555482424]}"
51,1,220.56102,10.0,3.657551,-3.3280756,2.7500734,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49192120313614,38.84144526555872]}"
52,1,232.1812,12.0,1.5122739,0.9495268,3.6343803,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73985622155314,39.0856073597824]}"
53,1,-0.0,18.0,0.0,-0.81388015,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70886434425101,39.23598533834401]}"
54,1,270.0,32.0,1.20069,1.340694,3.865184,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.19664954352791,39.4343333530776]}"
55,1,-0.0,24.0,0.92740995,-0.77287066,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40568293586067,38.875940572468906]}"
56,1,270.0,7.0,1.192878,0.44479495,3.8717136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75279196164445,38.97592306359141]}"
57,1,-0.0,31.0,0.92740995,-0.8611987,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89535459723422,39.574470537400245]}"
58,1,90.0,26.0,1.1994956,0.04731861,3.8661797,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.19368510309032,39.36507324467198]}"
59,1,-0.0,28.0,0.0,0.9432177,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.209315789034,39.36857667428005]}"
60,1,52.144745,7.0,1.5110365,-0.8170347,3.6351993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83444882097092,38.99290122246127]}"
61,1,127.64048,37.0,1.5183668,0.38801262,3.6303575,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15460838823111,39.53566331712628]}"
62,1,180.0,37.0,0.92740995,-0.41009465,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.92122607741686,39.66421223428378]}"
63,1,291.2695,8.0,2.5550997,0.52681386,3.1094725,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76303275588342,38.87270663744607]}"
64,1,291.12732,31.0,2.571478,0.2681388,3.1030746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.22413799122197,39.39121421943986]}"
65,1,-0.0,21.0,0.0,-0.17665616,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4862618168462,39.05030356911651]}"
66,1,68.90124,32.0,5.139234,0.3154574,2.408636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71883564390473,39.4944306455852]}"
67,1,147.23416,8.0,2.2048867,-1.6119874,3.257057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70185748503488,39.02551006727481]}"
68,1,307.75394,35.0,1.514483,-0.4984227,3.63292,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.24354160135894,39.249999056776275]}"
69,1,270.0,21.0,1.1954324,-0.5899054,3.8695738,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.49785008401133,39.12684003132348]}"
70,1,212.95564,35.0,2.2096055,-1.2050474,3.2549171,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72072210600139,39.534585338785334]}"
71,1,-0.0,15.0,0.0,0.25867507,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05624286462003,39.23706331668495]}"
72,1,-0.0,12.0,0.0,-0.50157726,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74605459701355,39.11201782913551]}"
73,1,232.24167,22.0,1.514333,3.170347,3.633019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.16592716081102,39.2389497787816]}"
74,1,127.62561,32.0,1.5188776,0.04731861,3.630021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05435640252338,39.57285356988883]}"
75,1,52.298027,21.0,1.5162586,1.7413249,3.6317477,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06540568051804,39.3809734252009]}"
76,1,-0.0,41.0,0.0,0.84542584,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70859484966577,39.54698208970619]}"
77,1,180.0,39.0,3.7047918,-0.03785489,2.7372048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75872084251964,39.57285356988883]}"
78,1,-0.0,22.0,0.0,0.4731861,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43559683482185,38.91070537396433]}"
79,1,180.0,15.0,0.92740995,1.0063092,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07726344226842,39.1675337136941]}"
80,1,220.53178,3.0,3.655959,-0.8611987,2.75051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5358488205296,38.767873243789325]}"
81,1,212.73505,4.0,4.4017467,-4.457413,2.5642555,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88241885714291,38.94196674585169]}"
82,1,100.913864,30.0,4.886844,-0.041009463,2.4592512,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.83956921809039,39.530812414592035]}"
83,1,127.67414,26.0,1.5172119,0.29022083,3.6311188,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10097896576917,39.45104201736223]}"
84,1,-0.0,23.0,0.0,-0.13880126,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18694773845942,39.230864941224525]}"
85,1,180.0,5.0,0.92740995,-0.07255521,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89912752142752,38.921754651959]}"
86,1,-0.0,5.0,0.0,-0.53943217,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5832798675311,38.76706476003362]}"
87,1,32.938183,29.0,2.2091696,-0.3154574,3.2551146,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75925983169012,39.48823227012477]}"
88,1,270.0,22.0,1.200623,-0.67507887,3.8652399,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05974629422809,39.43056042888429]}"
89,1,68.907616,36.0,2.5755384,0.511041,3.1014946,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.69538961498921,39.51760717991547]}"
90,1,90.0,36.0,1.2015142,0.53943217,3.8644977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2063513485964,39.48230338924958]}"
91,1,270.0,19.0,2.3972647,1.1167192,3.1733148,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07376001266036,39.34540013994977]}"
92,1,127.738434,16.0,1.515012,0.1577287,3.6325705,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07429900183084,39.28907577163547]}"
93,1,180.0,5.0,0.92740995,-0.07886435,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.55174900105851,38.68945031948569]}"
94,1,-0.0,20.0,0.0,0.119873814,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04896651081866,39.37073263096194]}"
95,1,331.14355,25.0,7.3719306,8.757098,2.0450077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51132481327312,38.94466169170405]}"
96,1,-0.0,7.0,0.0,0.26182964,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59405965094054,38.77784454344305]}"
97,1,248.92294,38.0,2.5773227,1.2271293,3.100801,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78378383894658,39.57285356988883]}"
98,1,-0.0,5.0,0.0,-1.615142,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86247625783545,38.991823244120326]}"
99,1,162.22849,-7.0,7.744233,-9.33123,1.9951628,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56414575197935,38.74038479609527]}"
100,1,180.0,8.0,0.92740995,-0.9274448,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98725225079966,39.07051566300919]}"
101,1,180.0,46.0,0.92740995,-0.21451104,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.74389864033168,39.62621349776553]}"
102,1,9.769891,3.0,13.841403,-11.356467,1.40084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.96030279227605,39.25431097014005]}"
103,1,307.66882,20.0,3.0326622,-3.2807572,2.9378517,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.05651235920527,39.464516746624014]}"
104,1,-0.0,18.0,1.8543341,-0.4164038,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10556037371819,39.165108262426976]}"
105,1,242.73111,22.0,4.041984,3.230284,2.6498303,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.89885802684229,39.359952847552506]}"
106,1,-0.0,20.0,0.0,0.84227127,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.12846741346323,39.162682811159854]}"
107,1,90.0,23.0,1.1973987,0.2082019,3.86793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57465604080355,39.24245320838967]}"
108,1,-0.0,20.0,0.92740995,0.76025236,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72099160058661,39.253771980969574]}"
109,1,-0.0,37.0,0.92740995,0.65299684,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25054846057509,39.39849057324123]}"
110,1,-0.0,24.0,1.8543341,2.1766562,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.87002210622205,39.42678750469099]}"
111,1,307.69623,23.0,1.516455,-0.29968455,3.631618,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.78567030104323,39.39552613280364]}"
112,1,40.7301,20.0,3.6668034,-4.11041,2.7475402,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56630170866124,39.2629347968676]}"
113,1,232.09679,11.0,1.5094123,0.028391168,3.6362753,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.51806217790403,38.87028118617895]}"
114,1,52.35797,34.0,1.5183135,2.0946372,3.6303926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80130098698692,39.53162089834774]}"
115,1,270.0,21.0,4.760283,2.274448,2.4856153,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.4652412391978,38.96190934515914]}"
116,1,270.0,6.0,1.1912122,0.82649845,3.8731115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.65469593261861,38.87674905622461]}"
117,1,307.63483,36.0,1.5185611,-0.46687698,3.6302295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76950062592908,39.549677035558545]}"
118,1,248.82774,22.0,2.5662785,-0.059936907,3.105101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.18425279260705,39.22816999537217]}"
119,1,-0.0,33.0,1.8543341,-2.6782334,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2357262583871,39.27937396656698]}"
120,1,111.1982,31.0,2.5632868,-0.9968454,3.1062691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.19179864099365,39.13357739595438]}"
121,1,90.0,40.0,1.2027109,-0.08201893,3.863502,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71371524678526,39.551294003069955]}"
122,1,127.83388,11.0,1.5117619,0.659306,3.6347191,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8719085683187,39.04733912867891]}"
123,1,90.0,8.0,2.385892,1.1735016,3.1780758,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.9109852831779,39.0104183705016]}"
124,1,180.0,27.0,3.7047918,1.0410094,2.7372048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.80938582454398,39.479608443397225]}"
125,1,297.2649,19.0,4.0425286,0.15141957,2.6496954,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93335333375248,39.372080103888116]}"
126,1,342.16605,13.0,3.89124,3.895899,2.68796,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7395867269679,39.00637595172306]}"
127,1,270.0,32.0,1.2016534,-1.4605678,3.864382,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.19099015723796,39.49038822680666]}"
128,1,232.05507,7.0,1.5080031,0.4511041,3.6372097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57600351372973,38.76329183584032]}"
129,1,270.0,26.0,1.2020471,-1.400631,3.8640542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88268835172813,39.51302577196647]}"
130,1,68.645676,4.0,2.5454352,0.7697161,3.1132672,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62451253907219,38.56036241315772]}"
131,1,-0.0,19.0,2.7802885,-1.4037855,3.0248868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1605372691063,39.18612884007537]}"
132,1,291.09708,33.0,2.5749927,-0.61198735,3.1017067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70913383883624,39.50062902104562]}"
133,1,23.280563,20.0,3.0262833,0.5236593,2.9399612,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1710475579305,39.2208936415708]}"
134,1,232.09494,5.0,1.5093498,-0.50157726,3.6363165,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.90020549976848,38.865430283644706]}"
135,1,-0.0,12.0,0.92740995,-0.028391168,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52749448838728,38.90289003099249]}"
136,1,17.946058,30.0,3.8936903,-0.37223974,2.6873286,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15514737740159,39.47583551920392]}"
137,1,90.0,20.0,1.2000636,-0.38170347,3.8657062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03899521116493,39.39795158407075]}"
138,1,224.18614,29.0,5.159722,0.6309148,2.404636,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82582499424336,39.50089851563085]}"
139,1,90.0,16.0,3.5872283,-0.17665616,2.7695394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.13439629433842,39.226822522445985]}"
140,1,314.06024,15.0,6.638753,-1.763407,2.1508136,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97269954319691,39.26940266691325]}"
141,1,270.0,7.0,1.193707,-0.23343849,3.8710186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.98320983202112,39.02497107810433]}"
142,1,75.4915,23.0,3.6970696,-0.74763405,2.7392972,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45580892871453,39.07455808178773]}"
143,1,180.0,7.0,0.92740995,0.19242902,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93092788248535,39.01742522971773]}"
144,1,52.07391,7.0,1.508639,-0.07570978,3.636788,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5358488205296,38.811800861182775]}"
145,1,270.0,11.0,1.1948296,-1.2176657,3.8700783,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.70536091464294,39.09126674607235]}"
146,1,232.31912,37.0,1.5169808,-0.76340693,3.6312711,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.23842120423947,39.434063858492365]}"
147,1,180.0,25.0,1.8543341,1.1356467,3.430352,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8058823949359,39.430021439713826]}"
148,1,180.0,24.0,0.92740995,-0.42902207,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.11714864088333,39.42786548303194]}"
149,1,-0.0,5.0,0.92740995,-0.95268136,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.73311885692223,38.941697251266454]}"
150,1,212.82175,11.0,21.069557,-2.533123,0.9538432,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.06702264802946,39.17669652959212]}"
151,1,-0.0,6.0,0.0,-1.29653,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88187986797243,39.00421999504117]}"
152,1,212.9362,29.0,4.411691,4.1798105,2.5619898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.86112878490927,39.483111873005285]}"
153,1,-0.0,10.0,0.0,0.89589906,6.9077554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52722499380204,38.817999236643196]}"
154,1,270.0,30.0,1.2028842,-0.21135646,3.8633578,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.04708004872201,39.56126530272368]}"
155,1,270.0,23.0,1.1982768,-0.29652998,3.8671966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.71155929010337,39.29392667416972]}"
156,1,342.17023,3.0,3.8911486,-3.9242902,2.6879835,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88969521094427,38.98858930909749]}"
157,1,-0.0,25.0,2.7802885,0.98107255,3.0248868,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7576428641787,39.33947125907458]}"
158,1,327.1117,29.0,2.207926,0.15141957,3.2556782,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.2176701211763,39.35537143960349]}"
159,1,232.30797,35.0,1.5165987,0.98107255,3.6315231,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59190369425865,39.40603642162783]}"
160,1,90.0,26.0,2.4030466,-1.104101,3.170903,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.07268203431941,39.51329526655171]}"
161,1,90.0,5.0,1.1904961,-1.0315458,3.873713,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.88349683548384,38.833899417172105]}"
162,1,111.18127,20.0,2.5652385,-0.2082019,3.1055071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57142210578073,39.19529165597339]}"
163,1,307.89453,4.0,1.509706,-1.1167192,3.6360805,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.75279196164445,38.89237974216829]}"
164,1,270.0,10.0,1.1940073,1.1640378,3.870767,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7635717450539,39.042757720729895]}"
165,1,307.8082,11.0,3.0231636,0.37223974,2.9409945,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.85735586071596,39.11255681830599]}"
166,1,127.70837,26.0,1.5160397,-0.19873817,3.631892,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.20096145689169,39.36507324467198]}"
167,1,307.6625,27.0,1.5176102,-0.12933753,3.6308563,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08966019318927,39.48014743256769]}"
168,1,-0.0,34.0,0.92740995,-0.27444795,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.58920874840629,39.409000862065426]}"
169,1,232.20657,11.0,1.5131372,-1.0315458,3.6338093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97377752153785,39.15001656565377]}"
170,1,307.9147,1.0,3.0159564,-4.2334385,2.9433858,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.8605897957388,38.84090627638824]}"
171,1,127.78323,19.0,1.5134842,-2.0820189,3.63358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15757282866872,39.175888045836416]}"
172,1,270.0,18.0,1.1971523,0.49211356,3.8681357,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.15272192613446,39.22816999537217]}"
173,1,270.0,7.0,1.192434,0.35015774,3.872086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.72853744897323,38.94951259423829]}"
174,1,23.34633,24.0,3.027778,-1.0504732,2.9394665,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.7975280627936,39.441609706878964]}"
175,1,90.0,22.0,1.1921492,2.1356466,3.872325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.44853257491317,38.93253443536844]}"
176,1,180.0,4.0,0.92740995,-0.8611987,4.1234994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.82259105922054,38.851416565212446]}"
177,1,232.28468,28.0,1.5158021,-0.14511041,3.6320488,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.1815578467547,39.34755609663165]}"
