system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,1106.5,1305.5,1270.5,1670.0,2719.5,3144.5,3249.0,2393.5,1687.0,3349.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09456218258713,37.95494364815494]}"
1,1052.5,1214.0,1144.5,1470.5,2555.5,2990.5,3149.0,2165.5,1359.0,3197.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05656344606888,37.99914076013361]}"
2,1664.0,1898.0,2082.0,2568.5,3510.0,3930.0,4237.0,3211.5,1839.0,4364.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21421777843184,38.19209888316249]}"
3,759.0,1119.0,1434.0,1671.0,2034.0,2243.0,2372.0,2842.0,2308.0,2351.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.93026489140352,38.847509714456095]}"
4,1406.5,1555.5,1620.0,1930.0,2655.5,2970.0,3159.5,2986.0,1875.5,3281.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.41741669569969,38.09993173501183]}"
5,1586.0,1868.5,2130.5,2525.0,3173.0,3538.5,3700.0,3681.5,2688.5,3852.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05252102729034,38.0832230707272]}"
6,1181.0,1404.5,1264.5,1807.5,3249.5,3758.0,3993.0,2489.5,1431.5,4024.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25545044997294,38.435721988215704]}"
7,842.0,1264.0,1706.0,2371.0,3318.5,3836.5,4272.5,3594.0,2258.5,4379.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.7426022542691,37.69434238423186]}"
8,1335.0,1554.0,1667.0,2068.5,3215.5,3731.5,3960.5,3128.0,1904.0,4066.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04524467348897,38.10100971335277]}"
9,1313.5,1332.0,1252.0,1557.0,2577.0,3101.0,3240.0,2702.5,1923.0,3352.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32498005296378,38.07648570609631]}"
10,656.0,1098.0,1265.0,1817.0,3331.0,3899.0,4089.0,3351.0,2385.0,4237.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48981633331786,37.52941169806752]}"
11,1554.0,1748.5,1881.0,2137.5,2443.0,2650.0,2806.5,3424.0,2889.5,2832.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.34097463930297,38.36188047186108]}"
12,1981.0,2094.0,1668.0,2016.0,3457.0,4443.0,4530.0,1577.0,623.0,4588.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40259449351171,38.11987433431928]}"
13,1333.0,1541.0,1743.5,2083.0,2817.0,3191.5,3406.0,3224.0,2354.5,3491.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0740805941092,38.13496603109249]}"
14,1656.0,1902.0,2006.5,2331.5,2853.5,3114.0,3231.0,3079.0,2412.5,3295.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34168871724842,38.22794166299886]}"
15,683.5,911.0,1095.5,1343.5,1771.0,2049.5,2132.0,2618.5,2121.5,2186.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42532644448178,38.46590538176212]}"
16,678.0,980.0,1204.0,1608.0,2590.0,3021.0,3266.0,2817.0,1970.0,3320.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.597169584052,38.342476861724094]}"
17,1444.0,1594.0,1594.5,1900.0,2393.0,2658.5,2832.5,2940.0,2220.5,2864.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33801019886538,38.334661518752256]}"
18,886.0,1222.5,1717.0,1999.0,2248.5,2480.0,2794.0,3754.0,2885.5,2871.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.44796398964161,38.49231585111524]}"
