system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
18,895.0,1270.5,1785.5,2175.5,2541.0,2782.0,3009.0,3965.0,3037.5,3178.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.44796398964161,38.49231585111524]}"
19,500.0,852.0,856.5,1430.0,2890.5,3403.5,3521.0,2864.0,2112.0,3667.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30503745365634,38.17242577844027]}"
20,878.5,1121.0,1339.5,1700.0,2291.0,2617.5,2781.0,3105.5,2439.5,2828.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.4080787910267,38.23063660885121]}"
21,940.0,1329.0,1729.0,2069.0,2455.5,2686.0,2824.0,3526.0,3007.0,2932.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21394828384662,38.17026982175839]}"
22,715.0,1034.0,1308.0,1759.0,2414.0,2742.5,2821.5,3429.5,3030.0,2970.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2762015330361,38.078641662778196]}"
23,485.0,816.5,783.5,1349.5,3083.0,3680.0,3850.5,2739.5,1889.0,3943.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14387969168529,38.16353245712749]}"
24,706.5,1100.0,1142.5,1709.5,3004.0,3472.0,3548.5,2866.5,2192.5,3651.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52036362725978,38.38505700619136]}"
25,584.0,904.0,1034.0,1569.0,3139.0,3835.0,3989.0,2921.0,1716.5,4259.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11423528730934,37.59382090393889]}"
26,622.0,1006.0,1175.5,1806.5,3103.5,3567.0,3822.0,2904.5,1998.5,3902.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36028384362969,38.1786241539007]}"
27,638.5,971.5,1112.5,1543.0,2689.0,3189.0,3337.0,2837.0,2029.5,3467.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29237120815024,37.60082776315502]}"
28,636.0,971.0,1113.5,1545.0,2576.0,2977.5,3102.0,2921.5,2263.0,3182.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32498005296378,38.18455303477589]}"
29,618.0,1003.0,1273.0,1775.5,2937.0,3451.0,3636.5,3288.0,2295.5,3791.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28563384351935,38.1861700022873]}"
30,748.5,1141.5,1434.5,1770.5,2392.5,2659.0,2731.5,2863.0,2333.0,2791.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14226272417388,38.177276680974515]}"
31,884.5,1345.5,1875.0,2398.0,3183.5,3585.5,3896.5,3730.0,2289.0,4042.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42936886326032,38.46213245756882]}"
32,339.5,609.5,527.5,1038.5,2970.0,3636.5,3726.0,2202.0,1359.0,3801.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22823149686411,38.44650177162514]}"
33,722.5,1055.0,1198.0,1683.0,2813.5,3260.0,3363.0,2823.5,2076.0,3507.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00508998028883,37.88541404516408]}"
34,351.0,745.0,670.0,1411.0,3633.0,4416.5,4535.0,2723.0,1463.5,4739.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10022156887709,38.08753498409098]}"
35,533.5,865.0,906.0,1444.0,3008.0,3585.5,3741.0,2780.0,1838.0,3860.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,38.168922348832204]}"
36,343.0,680.5,722.5,1264.0,2954.5,3556.0,3686.5,2451.0,1633.0,3726.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2101753596533,38.19317686150343]}"
37,406.0,790.0,732.5,1401.5,3192.5,3786.5,3991.0,2665.0,1629.0,4111.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26892517923473,38.42925411817004]}"
38,808.0,1187.5,1359.0,1881.0,2995.0,3429.5,3591.0,3152.5,2230.0,3664.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59878655156342,38.340590399627445]}"
39,846.5,1221.5,1749.5,2200.0,2581.0,2884.5,3069.5,3439.0,2712.0,3290.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59124070317681,37.81857938802559]}"
40,410.0,675.5,634.5,1117.5,2493.0,2961.0,3045.5,2312.0,1613.5,3151.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2664997279676,38.07244328731777]}"
41,571.5,822.0,986.0,1290.0,1802.5,2045.0,2186.5,2884.5,2322.5,2256.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42478745531132,38.45216115791509]}"
42,435.5,791.0,905.0,1496.5,3183.0,3846.5,4002.0,2984.0,1771.0,4160.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20748041380095,38.1185268613931]}"
43,462.5,852.5,824.5,1539.5,3521.0,4249.0,4400.0,2747.5,1552.5,4538.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65474701948222,37.718327402317854]}"
44,775.0,1143.0,1494.5,1867.5,2674.5,3068.0,3264.5,3518.0,2696.5,3374.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29856958361067,38.183744551020176]}"
45,1456.0,2053.5,2921.5,3325.5,3417.5,3664.5,3799.0,4164.5,3135.0,3959.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52629250813497,38.31930032739381]}"
46,749.5,1042.0,1254.5,1602.5,2366.0,2718.0,2829.5,2917.5,2310.5,2935.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36432626240823,37.826125236412196]}"
47,654.5,1007.0,1326.5,1716.5,2590.0,2938.5,3048.5,2819.0,2179.5,3115.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16193582889609,38.11448444261456]}"
48,1110.5,1642.0,2260.0,2728.5,3485.0,3934.5,4069.0,3934.0,2691.5,4235.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62519702091653,37.947667294353565]}"
49,970.0,1266.5,1558.0,1813.5,1975.0,2141.5,2139.5,2600.5,2244.5,2295.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04820911392656,37.94820628352404]}"
50,454.5,805.0,848.0,1368.5,2756.0,3287.0,3333.5,2590.5,1947.0,3449.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05818041358029,38.210424514958525]}"
51,1055.0,1492.5,2168.5,2577.5,2897.5,3129.5,3394.0,3803.0,2815.0,3532.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27872139011349,38.33331404582608]}"
52,833.5,1209.5,1569.0,1965.0,2388.5,2673.5,2818.5,3575.5,3187.5,2940.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34815658729407,38.15410014664423]}"
53,377.0,706.0,637.5,1210.0,2787.0,3255.5,3382.5,2671.0,1568.5,3556.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10615044975228,38.23899094099353]}"
54,851.5,1190.5,1591.0,1996.5,2504.0,2812.0,3002.5,3563.0,2824.5,3176.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3627092948968,38.11071151842126]}"
55,882.5,1225.0,1700.5,2010.0,2231.5,2417.5,2558.0,3774.5,3362.5,2713.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32983095549802,38.13550502026296]}"
56,595.5,809.5,913.0,1196.5,1776.5,2031.0,2107.0,2314.5,1810.5,2186.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42118961989298,37.840677944014935]}"
57,541.5,847.0,870.5,1455.0,3119.0,3764.5,3824.0,2655.5,1677.0,3988.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.97733203800954,37.906973611982956]}"
58,1470.0,1775.0,2213.5,2535.0,2730.5,2935.0,3179.0,4541.5,3954.5,3323.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41616362858377,38.26944382912518]}"
59,440.5,743.0,722.0,1221.0,2921.0,3497.5,3661.0,2650.5,1877.5,3789.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38615532381233,38.169730832587916]}"
60,1075.5,1510.0,2044.0,2321.0,2429.5,2616.0,2737.0,4041.5,3846.5,2806.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19508366288011,38.10478263754607]}"
61,652.5,1019.5,1043.0,1705.5,3347.5,3953.0,4083.5,2823.0,1739.5,4278.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56536922299416,38.43114058026669]}"
62,506.0,878.5,1122.5,1736.0,2954.0,3448.5,3648.5,3408.0,2254.0,3829.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24898257992727,38.11502343178503]}"
63,552.0,897.5,1192.5,1580.5,2508.0,2968.0,3086.0,3032.0,2174.0,3197.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25446687744225,39.13236549105039]}"
64,261.5,560.5,415.0,1003.5,3415.5,4300.5,4359.5,2261.0,1289.0,4432.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30315099155968,38.19587180735579]}"
65,606.5,1005.0,1096.0,1669.5,2918.0,3324.0,3499.5,3053.5,2312.5,3567.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26919467381997,38.15733408166707]}"
66,327.5,669.0,517.0,1203.5,2903.0,3409.5,3581.5,2298.0,1432.5,3684.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26703871713808,38.07891115736343]}"
67,864.0,1282.0,1517.5,2015.0,2943.0,3327.5,3388.0,3011.5,2093.0,3551.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97634846547885,38.7348609778275]}"
68,1046.5,1404.5,1897.0,2212.5,2374.0,2572.5,2657.0,3794.0,3109.0,2824.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.35121543354192,38.41604888349349]}"
69,610.0,958.5,1329.0,1835.5,2925.0,3461.5,3826.0,3655.0,2165.0,4012.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.40538384517434,38.616013865738495]}"
70,698.0,1114.0,1368.0,1803.5,2730.5,3090.5,3212.0,3184.0,2679.5,3295.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25922337416624,38.18428354019065]}"
71,650.0,1025.0,1194.0,1656.5,2905.5,3335.5,3410.0,2769.5,2091.5,3522.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34842608187931,38.2252467171465]}"
72,837.5,1117.5,1324.5,1668.5,2242.5,2531.5,2615.5,3308.5,2854.5,2782.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45083402426893,38.216622890418954]}"
73,660.5,1008.0,1174.5,1672.5,3268.5,4033.5,4226.5,3050.0,2041.0,4415.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3589363707035,38.16568841380938]}"
74,731.0,1015.5,1192.5,1597.0,2330.5,2706.5,2888.0,3306.0,2564.5,2902.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.29947247317665,38.35217866679259]}"
75,784.5,1263.0,1482.5,2149.0,3356.5,3806.5,4014.0,3333.5,2127.0,4163.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03941019842404,38.994384263409636]}"
76,760.5,1093.5,1527.5,2000.0,2486.0,2781.5,2993.5,3257.5,2179.0,3222.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52737048647592,38.235218016800225]}"
77,734.0,1079.5,1329.5,1720.5,2348.0,2732.5,2892.0,3305.0,2565.0,3018.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33262030716065,38.28884743926216]}"
78,712.0,1089.0,1408.5,1889.5,2957.0,3434.0,3708.5,3362.0,2033.5,3834.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41212120980524,38.444076320358015]}"
79,468.0,849.0,920.0,1569.5,3408.5,4105.5,4280.0,2815.5,1652.5,4436.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35300748982831,38.2710607966366]}"
80,1116.5,1734.5,2886.0,3468.0,3716.5,4096.5,4453.5,4361.5,2548.0,4646.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1980481033177,38.09346386496617]}"
81,663.5,972.5,1246.5,1554.0,2045.5,2344.5,2458.0,3468.0,2944.0,2586.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08657175084032,38.26513191576141]}"
82,349.0,730.0,735.5,1521.5,3604.5,4395.5,4501.5,2683.5,1507.0,4729.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00401200194788,38.026359713242435]}"
83,345.0,699.0,491.0,1184.0,3916.0,4935.0,4997.5,2120.0,1219.0,5097.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76937662401771,38.649161699722505]}"
84,675.5,1014.5,1161.5,1619.5,2689.0,3092.0,3187.5,2672.5,1940.5,3267.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36028384362969,37.8374440089921]}"
85,543.0,877.0,914.0,1500.0,3234.5,3788.0,3896.0,2667.5,1711.5,4002.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.97733203800954,37.90347018237489]}"
86,634.0,992.5,1301.5,1807.0,2654.0,2996.5,3219.5,3289.0,2174.5,3339.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15438998050949,38.188056464383955]}"
87,836.0,1134.5,1390.5,1790.0,2447.0,2728.0,2891.5,3423.5,2936.5,3023.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43062193037625,38.18751747521348]}"
88,1066.5,1443.5,1952.5,2235.0,2373.0,2520.5,2672.5,4131.5,4026.5,2809.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27808799513275,38.17619870263358]}"
89,423.0,709.5,645.0,1151.0,2919.5,3620.0,3741.0,2656.0,1889.5,3835.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34519214685648,38.09211639203998]}"
90,1238.0,1692.0,2346.5,2670.5,2816.0,3002.5,3115.0,4347.5,3704.5,3266.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1312134461792,38.07702469526678]}"
91,400.5,722.0,710.0,1216.0,2861.5,3405.5,3420.0,2055.0,1315.5,3508.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40609792311977,38.239529930164004]}"
92,820.0,1201.5,1626.5,2142.5,2781.0,3181.0,3431.0,3650.0,2482.5,3584.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38274630001452,38.40580808925452]}"
93,604.0,922.0,1065.0,1518.0,2634.5,3048.5,3156.0,3071.0,2384.0,3317.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32848348257185,38.080258630289606]}"
94,566.5,777.5,877.0,1130.5,1838.5,2160.0,2225.0,2063.5,1535.0,2320.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21772120803992,37.947936788938804]}"
95,452.5,804.0,953.0,1510.5,2959.0,3503.0,3620.0,2753.0,1704.5,3825.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.92990099100803,38.29019491218834]}"
96,649.0,995.0,1042.5,1527.5,2745.5,3188.5,3290.5,2702.5,2059.5,3465.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5694116417727,38.4672528546883]}"
97,769.5,1132.5,1251.5,1690.0,2743.5,3191.0,3260.5,2774.0,2069.0,3355.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716083,38.29181187969976]}"
98,390.5,627.0,671.5,1172.5,2094.5,2569.5,2629.0,1710.0,1127.0,2741.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34222770641888,37.793246897013425]}"
99,677.5,977.0,1110.0,1517.0,2603.0,3105.0,3271.5,3224.0,2648.5,3330.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32120712877048,38.09615881081852]}"
100,1083.0,1510.5,2123.5,2393.0,2434.5,2596.5,2726.5,4347.0,4242.5,2836.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22715351852317,38.189673431895365]}"
101,616.0,990.5,1141.5,1799.5,3542.0,4292.0,4489.5,3175.5,1879.0,4686.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.81752174896467,37.65984707732167]}"
102,325.0,708.5,485.0,1193.5,3604.0,4355.5,4381.0,2187.0,1192.5,4453.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24790460158633,38.3071730710582]}"
103,783.5,1133.5,1471.0,1811.5,2603.5,2953.0,3149.5,3378.0,2900.5,3278.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3228240962819,38.13361855816631]}"
104,686.0,1034.5,1234.5,1644.5,2518.5,2900.5,3056.0,3300.5,2730.0,3163.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38804178590898,38.1929073669182]}"
105,381.5,731.0,772.5,1385.0,3238.5,3917.5,4083.0,2458.0,1366.0,4210.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.13256091910539,38.29423733096688]}"
106,596.0,933.0,1186.5,1697.0,2714.0,3144.0,3372.5,3452.0,2414.5,3540.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38103492669285,38.16784437049126]}"
107,570.5,855.0,1000.5,1445.5,2481.0,2949.5,3063.5,2249.0,1512.5,3153.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07354160493873,37.96383696946772]}"
108,1097.0,1604.5,2199.0,2785.5,3692.5,4182.5,4401.5,3887.5,2461.5,4585.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57776597391502,38.35244816137782]}"
109,627.0,957.5,1360.5,1798.0,2651.5,3103.0,3367.0,3648.0,2357.5,3568.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14387969168529,38.235487511385465]}"
110,855.0,1222.0,1602.0,1986.0,2374.5,2605.0,2762.0,3468.5,2946.0,2864.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21475676760232,38.168922348832204]}"
111,769.5,1138.5,1375.5,1821.0,2952.0,3376.5,3441.0,2737.0,1998.5,3558.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21044485423855,38.33331404582608]}"
112,737.0,1144.5,1341.0,1972.0,3109.0,3495.5,3651.0,3187.5,2074.5,3824.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29102373522407,38.333044551240846]}"
113,446.0,825.5,842.0,1472.5,3175.0,3783.5,3819.5,2834.5,1928.0,4048.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09456218258713,38.074060254829185]}"
114,613.0,1014.0,1129.5,1668.0,2874.0,3300.5,3466.0,3060.0,2373.0,3511.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19238871702774,38.18347505643494]}"
115,881.0,1285.5,1875.5,2223.5,2664.0,2936.5,3046.5,3758.0,3010.0,3175.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09456218258713,38.08564852199433]}"
116,756.5,1088.5,1192.0,1658.0,2571.5,2970.0,3186.5,2852.5,2200.5,3157.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.44688601130066,38.2433028543573]}"
117,544.5,881.5,900.5,1422.5,2829.5,3260.5,3397.0,2748.5,2098.5,3498.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19993456541435,38.10289617544942]}"
118,885.5,1338.5,1791.5,2401.0,3606.5,4163.0,4292.0,3869.5,2440.5,4586.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09294521507572,38.10397415379037]}"
119,1270.0,1685.0,2259.0,2570.5,2913.5,3169.0,3362.5,3814.0,2839.0,3515.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56321326631229,38.44973570664797]}"
120,686.0,1005.0,957.0,1522.5,3133.0,3727.0,3823.0,2840.0,2006.0,3956.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50554142507181,38.2815710854608]}"
121,722.0,1115.5,1395.0,1915.0,2980.0,3468.5,3683.5,3148.5,2237.0,3798.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29856958361067,38.198027764037676]}"
122,477.5,804.0,824.0,1326.0,2951.0,3557.0,3673.0,2903.0,2013.5,3796.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23739431276213,38.11205899134744]}"
123,595.5,911.0,1006.5,1448.0,2542.0,2990.0,3073.5,3042.5,2469.5,3235.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33279539593562,38.10397415379037]}"
124,925.0,1363.0,1762.0,2199.0,2786.5,3053.5,3160.0,3640.0,3158.5,3293.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37483655123242,38.17377325136645]}"
125,748.5,1056.5,1352.0,1702.5,2377.5,2710.5,2845.0,3297.0,2755.0,2956.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28132193015558,38.19506332360008]}"
126,603.0,983.0,957.5,1571.5,3127.0,3658.5,3713.5,2396.5,1633.5,3783.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40313348268218,38.23387054387405]}"
127,1155.5,1457.0,1866.5,2078.0,2057.5,2217.5,2270.0,3474.5,3275.0,2375.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46915965606497,38.287230471750746]}"
128,903.0,1189.0,1499.0,1982.5,2552.0,2832.0,2978.5,3871.5,3525.0,3154.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3123138074577,38.08295357614197]}"
129,533.0,882.5,1021.0,1551.0,3126.0,3803.0,3989.0,2954.0,1952.0,4118.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35758889777732,38.16784437049126]}"
130,850.0,1278.0,1500.5,2013.0,2983.0,3359.0,3441.0,3049.5,2152.5,3592.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97661796006409,38.733782999486564]}"
131,856.0,1149.0,1353.0,1678.0,2232.5,2570.0,2694.0,3055.0,2511.5,2803.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61495622667756,38.2185093525156]}"
132,675.0,972.0,1152.0,1533.5,2468.0,2902.0,3048.5,3076.0,2515.0,3194.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28967626229789,38.08510953282386]}"
133,463.5,806.5,988.0,1542.5,2922.5,3511.0,3705.0,3089.5,1944.0,3854.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24574864490444,38.47695465975679]}"
134,450.5,847.0,859.5,1594.5,3637.0,4399.5,4661.5,2770.5,1453.0,4937.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56294377172705,38.18913444272489]}"
135,649.0,1028.5,1291.0,1820.5,3012.5,3504.5,3601.0,3297.0,2291.0,3800.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08216543166628,38.14655429825763]}"
136,414.5,736.5,743.5,1353.0,2908.5,3405.5,3505.5,2755.0,1678.0,3737.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06734322947831,38.08295357614197]}"
137,711.0,1058.5,1270.5,1698.0,2634.5,3009.5,3148.0,3139.5,2528.0,3242.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37402806747671,38.19129039940678]}"
