system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
10,642.0,1069.0,1184.0,1741.0,3473.0,4270.0,4257.0,3391.0,2410.0,4447.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.48981633331786,37.52941169806752]}"
11,950.0,1353.0,1676.0,1988.0,2460.0,2627.0,2816.0,3576.0,2948.0,2894.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.34097463930297,38.36188047186108]}"
12,361.0,577.0,603.0,868.0,1723.0,2060.0,2196.0,2454.0,2044.0,2258.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40259449351171,38.11987433431928]}"
13,600.0,928.0,1360.0,1723.0,2578.0,3041.0,3235.0,3385.0,2503.0,3383.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.0740805941092,38.13496603109249]}"
14,739.0,1105.0,1393.0,1771.0,2393.0,2682.0,2887.0,2980.0,2371.0,2952.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34168871724842,38.22794166299886]}"
15,599.0,808.0,935.0,1284.0,1770.0,1997.0,2043.0,2509.0,2038.0,2251.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42532644448178,38.46590538176212]}"
16,727.0,1089.0,1263.0,1744.0,2889.0,3346.0,3588.0,2902.0,1947.0,3607.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.597169584052,38.342476861724094]}"
17,618.0,936.0,1081.0,1478.0,2239.0,2636.0,2849.0,3212.0,2429.0,2945.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33801019886538,38.334661518752256]}"
18,821.0,1096.0,1550.0,1848.0,2089.0,2325.0,2513.0,3700.0,2911.0,2706.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.44796398964161,38.49231585111524]}"
19,497.0,846.0,896.0,1408.0,2749.0,3238.0,3437.0,2814.0,2055.0,3526.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30503745365634,38.17242577844027]}"
20,850.0,1090.0,1317.0,1662.0,2263.0,2568.0,2810.0,3038.0,2333.0,2856.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.4080787910267,38.23063660885121]}"
21,568.0,910.0,1213.0,1582.0,1997.0,2231.0,2421.0,2922.0,2278.0,2441.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21394828384662,38.17026982175839]}"
22,693.0,1021.0,1311.0,1793.0,2384.0,2628.0,2769.0,3424.0,2905.0,2949.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2762015330361,38.078641662778196]}"
23,486.0,808.0,829.0,1367.0,2906.0,3430.0,3661.0,2739.0,1944.0,3719.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14387969168529,38.16353245712749]}"
24,658.0,1050.0,1103.0,1621.0,2865.0,3310.0,3492.0,2738.0,2065.0,3554.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52036362725978,38.38505700619136]}"
25,605.0,932.0,1094.0,1588.0,3063.0,3730.0,3924.0,2904.0,1703.0,4172.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.11423528730934,37.59382090393889]}"
26,575.0,959.0,1117.0,1673.0,3010.0,3383.0,3739.0,2780.0,1918.0,3752.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36028384362969,38.1786241539007]}"
27,614.0,955.0,1056.0,1461.0,2567.0,3004.0,3134.0,2792.0,2088.0,3212.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29237120815024,37.60082776315502]}"
28,645.0,964.0,1131.0,1563.0,2524.0,2929.0,3098.0,2859.0,2187.0,3162.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32498005296378,38.18455303477589]}"
29,609.0,994.0,1275.0,1724.0,2903.0,3378.0,3640.0,3196.0,2215.0,3747.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28563384351935,38.1861700022873]}"
30,715.0,1101.0,1394.0,1740.0,2329.0,2572.0,2721.0,2779.0,2222.0,2734.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14226272417388,38.177276680974515]}"
31,801.0,1214.0,1702.0,2224.0,3013.0,3385.0,3667.0,3406.0,2083.0,3854.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42936886326032,38.46213245756882]}"
32,324.0,592.0,537.0,1041.0,2896.0,3551.0,3729.0,2107.0,1296.0,3732.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22823149686411,38.44650177162514]}"
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00508998028883,37.88541404516408]}"
34,381.0,768.0,743.0,1461.0,3545.0,4254.0,4483.0,2797.0,1499.0,4680.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10022156887709,38.08753498409098]}"
35,492.0,850.0,891.0,1418.0,2949.0,3465.0,3702.0,2668.0,1733.0,3719.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2883287893717,38.168922348832204]}"
36,335.0,664.0,746.0,1255.0,2807.0,3361.0,3568.0,2380.0,1582.0,3594.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2101753596533,38.19317686150343]}"
37,388.0,760.0,745.0,1368.0,3111.0,3720.0,3985.0,2604.0,1559.0,4024.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26892517923473,38.42925411817004]}"
38,721.0,1083.0,1234.0,1744.0,2907.0,3337.0,3672.0,2963.0,2012.0,3636.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59878655156342,38.340590399627445]}"
39,828.0,1206.0,1788.0,2180.0,2582.0,2880.0,3160.0,3461.0,2631.0,3367.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.59124070317681,37.81857938802559]}"
40,427.0,695.0,692.0,1136.0,2443.0,2866.0,3074.0,2331.0,1603.0,3089.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.2664997279676,38.07244328731777]}"
41,522.0,734.0,859.0,1146.0,1747.0,1934.0,2055.0,2564.0,2051.0,2140.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.42478745531132,38.45216115791509]}"
42,444.0,791.0,945.0,1519.0,3071.0,3702.0,3963.0,2963.0,1745.0,4103.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.20748041380095,38.1185268613931]}"
43,537.0,915.0,922.0,1618.0,3574.0,4259.0,4415.0,2940.0,1654.0,4564.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65474701948222,37.718327402317854]}"
44,798.0,1155.0,1534.0,1900.0,2680.0,3043.0,3303.0,3491.0,2650.0,3385.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29856958361067,38.183744551020176]}"
45,1416.0,2005.0,2894.0,3268.0,3371.0,3601.0,3833.0,4077.0,3012.0,3878.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52629250813497,38.31930032739381]}"
46,730.0,1025.0,1241.0,1620.0,2355.0,2684.0,2839.0,2855.0,2213.0,2888.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36432626240823,37.826125236412196]}"
47,611.0,986.0,1284.0,1667.0,2609.0,2988.0,3134.0,2750.0,2062.0,3205.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.16193582889609,38.11448444261456]}"
48,981.0,1482.0,2066.0,2500.0,3285.0,3703.0,3890.0,3655.0,2413.0,3999.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62519702091653,37.947667294353565]}"
49,776.0,1051.0,1260.0,1513.0,2113.0,2344.0,2340.0,2338.0,1843.0,2507.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.04820911392656,37.94820628352404]}"
50,451.0,788.0,887.0,1356.0,2639.0,3127.0,3236.0,2603.0,1937.0,3298.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.05818041358029,38.210424514958525]}"
51,1010.0,1434.0,2069.0,2462.0,2787.0,3029.0,3333.0,3729.0,2754.0,3390.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.27872139011349,38.33331404582608]}"
52,700.0,1048.0,1343.0,1751.0,2194.0,2356.0,2575.0,3219.0,2743.0,2707.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34815658729407,38.15410014664423]}"
53,392.0,757.0,717.0,1311.0,2775.0,3219.0,3472.0,2718.0,1557.0,3618.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.10615044975228,38.23899094099353]}"
54,798.0,1146.0,1554.0,1905.0,2455.0,2745.0,2951.0,3483.0,2728.0,3084.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3627092948968,38.11071151842126]}"
55,845.0,1207.0,1652.0,1997.0,2311.0,2479.0,2698.0,3664.0,3177.0,2791.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32983095549802,38.13550502026296]}"
56,709.0,955.0,1106.0,1403.0,2085.0,2315.0,2447.0,2579.0,2068.0,2510.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.42118961989298,37.840677944014935]}"
57,654.0,988.5,1047.0,1646.0,3290.0,3918.5,4051.0,2958.5,1908.0,4219.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.97733203800954,37.906973611982956]}"
58,1469.0,1750.0,2214.0,2512.0,2765.0,2931.0,3254.0,4487.0,3818.0,3306.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41616362858377,38.26944382912518]}"
59,452.0,743.0,799.0,1242.0,2702.0,3270.0,3501.0,2678.0,1915.0,3578.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38615532381233,38.169730832587916]}"
60,1060.0,1511.0,2063.0,2331.0,2423.0,2554.0,2739.0,4000.0,3750.0,2828.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19508366288011,38.10478263754607]}"
61,670.0,1040.0,1137.0,1781.0,3268.0,3804.0,4116.0,2813.0,1714.0,4175.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56536922299416,38.43114058026669]}"
62,491.0,911.0,1145.0,1787.0,2959.0,3442.0,3710.0,3345.0,2162.0,3872.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24898257992727,38.11502343178503]}"
63,487.0,757.0,992.0,1348.0,2141.0,2516.0,2671.0,2558.0,1865.0,2741.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.25446687744225,39.13236549105039]}"
64,294.0,584.0,524.0,1059.0,3238.0,4025.0,4247.0,2289.0,1348.0,4265.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.30315099155968,38.19587180735579]}"
65,584.0,971.0,1133.0,1634.0,2822.0,3220.0,3455.0,3023.0,2274.0,3447.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26919467381997,38.15733408166707]}"
66,327.0,643.0,562.0,1147.0,2803.0,3329.0,3522.0,2277.0,1430.0,3597.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.26703871713808,38.07891115736343]}"
67,804.0,1226.0,1522.0,1977.0,2844.0,3180.0,3376.0,2984.0,2030.0,3458.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97634846547885,38.7348609778275]}"
68,1035.0,1406.0,1909.0,2227.0,2406.0,2586.0,2668.0,3795.0,3033.0,2830.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.35121543354192,38.41604888349349]}"
69,525.0,802.0,1171.0,1635.0,2481.0,2973.0,3226.0,3178.0,1857.0,3504.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.40538384517434,38.616013865738495]}"
70,680.0,1089.0,1364.0,1789.0,2613.0,2980.0,3177.0,3103.0,2568.0,3175.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.25922337416624,38.18428354019065]}"
71,653.0,1023.0,1211.0,1687.0,2816.0,3241.0,3408.0,2739.0,2043.0,3432.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34842608187931,38.2252467171465]}"
72,807.0,1106.0,1323.0,1639.0,2269.0,2546.0,2716.0,3236.0,2724.0,2788.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.45083402426893,38.216622890418954]}"
73,639.0,983.0,1214.0,1688.0,3139.0,3823.0,4115.0,3052.0,2011.0,4183.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3589363707035,38.16568841380938]}"
74,687.0,975.0,1174.0,1598.0,2430.0,2780.0,3041.0,3303.0,2472.0,3047.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.29947247317665,38.35217866679259]}"
75,733.0,1237.0,1477.0,2185.0,3313.0,3722.0,4012.0,3243.0,2038.0,4053.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.03941019842404,38.994384263409636]}"
76,743.0,1082.0,1478.0,1942.0,2453.0,2760.0,3035.0,3177.0,2091.0,3225.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.52737048647592,38.235218016800225]}"
77,719.0,1080.0,1357.0,1716.0,2326.0,2701.0,2882.0,3256.0,2459.0,2990.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.33262030716065,38.28884743926216]}"
78,659.0,974.0,1298.0,1742.0,2803.0,3206.0,3467.0,3058.0,1867.0,3619.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.41212120980524,38.444076320358015]}"
79,577.0,985.0,1224.0,1792.0,3225.0,3843.0,4115.0,3091.0,1923.0,4154.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35300748982831,38.2710607966366]}"
80,1082.0,1690.0,2869.0,3413.0,3670.0,4045.0,4425.0,4447.0,2553.0,4607.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1980481033177,38.09346386496617]}"
81,639.0,959.0,1225.0,1522.0,2067.0,2334.0,2502.0,3387.0,2780.0,2568.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.08657175084032,38.26513191576141]}"
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.00401200194788,38.026359713242435]}"
83,371.0,759.0,514.5,1260.0,3957.0,4914.0,5271.0,1913.0,1032.0,5139.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.76937662401771,38.649161699722505]}"
84,569.0,892.0,1027.0,1426.0,2377.0,2724.0,2834.0,2443.0,1769.0,2935.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.36028384362969,37.8374440089921]}"
85,650.5,998.5,1086.0,1677.5,3379.0,3988.0,4084.0,2960.5,1945.5,4237.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.97733203800954,37.90347018237489]}"
86,585.0,943.0,1243.0,1727.0,2611.0,2912.0,3193.0,3149.0,2019.0,3263.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.15438998050949,38.188056464383955]}"
87,877.0,1166.0,1429.0,1792.0,2371.0,2664.0,2851.0,3544.0,2998.0,2928.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.43062193037625,38.18751747521348]}"
88,1004.0,1403.0,1824.0,2211.0,2410.0,2685.0,2810.0,3992.0,3693.0,2912.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.27808799513275,38.17619870263358]}"
89,428.0,698.0,682.0,1138.0,2779.0,3442.0,3663.0,2587.0,1842.0,3704.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34519214685648,38.09211639203998]}"
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.1312134461792,38.07702469526678]}"
91,363.0,685.0,708.0,1143.0,2654.0,3135.0,3254.0,1958.0,1287.0,3332.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40609792311977,38.239529930164004]}"
92,783.0,1162.0,1600.0,2116.0,2753.0,3099.0,3411.0,3596.0,2358.0,3532.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.38274630001452,38.40580808925452]}"
93,597.0,922.0,1134.0,1518.0,2417.0,2832.0,2956.0,3003.0,2343.0,3098.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32848348257185,38.080258630289606]}"
94,494.0,689.0,794.0,1012.0,1626.0,1948.0,1998.0,1783.0,1315.0,2067.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21772120803992,37.947936788938804]}"
95,384.0,755.0,826.0,1437.0,3227.0,3839.0,4047.0,2590.0,1525.0,4201.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.92990099100803,38.29019491218834]}"
96,653.0,1000.0,1075.0,1562.0,2690.0,3165.0,3345.0,2679.0,1954.0,3374.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.5694116417727,38.4672528546883]}"
97,729.0,1081.0,1220.0,1634.0,2689.0,3089.0,3300.0,2681.0,1941.0,3317.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.62438853716083,38.29181187969976]}"
98,341.0,613.0,639.0,1064.0,2189.0,2485.0,2693.0,1639.0,1124.0,2730.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.34222770641888,37.793246897013425]}"
99,634.0,951.0,1074.0,1465.0,2638.0,3041.0,3311.0,3037.0,2422.0,3370.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.32120712877048,38.09615881081852]}"
100,1019.0,1456.0,2057.0,2289.0,2344.0,2533.0,2684.0,4184.0,3950.0,2742.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.22715351852317,38.189673431895365]}"
101,701.0,1088.0,1285.0,1966.0,3638.0,4432.0,4680.0,3470.0,2067.0,4895.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.81752174896467,37.65984707732167]}"
102,313.0,689.0,498.0,1189.0,3488.0,4143.0,4331.0,2102.0,1145.0,4336.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24790460158633,38.3071730710582]}"
103,748.0,1116.0,1435.0,1739.0,2556.0,2900.0,3160.0,3364.0,2803.0,3226.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3228240962819,38.13361855816631]}"
104,631.0,987.0,1153.0,1559.0,2531.0,2939.0,3146.0,3186.0,2577.0,3200.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38804178590898,38.1929073669182]}"
105,369.0,734.0,809.0,1357.0,3194.0,3791.0,4096.0,2441.0,1328.0,4115.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.13256091910539,38.29423733096688]}"
106,516.0,869.0,1058.0,1586.0,2803.0,3268.0,3584.0,3200.0,2104.0,3655.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.38103492669285,38.16784437049126]}"
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.07354160493873,37.96383696946772]}"
108,1047.0,1591.0,2196.0,2766.0,3671.0,4135.0,4527.0,3876.0,2393.0,4563.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.57776597391502,38.35244816137782]}"
109,610.0,954.0,1372.0,1791.0,2645.0,3102.0,3455.0,3641.0,2296.0,3598.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.14387969168529,38.235487511385465]}"
110,627.0,972.0,1329.0,1689.0,2122.0,2375.0,2563.0,3180.0,2599.0,2644.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21475676760232,38.168922348832204]}"
111,736.0,1117.0,1354.0,1772.0,2804.0,3233.0,3367.0,2647.0,1969.0,3368.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.21044485423855,38.33331404582608]}"
112,684.0,1107.0,1284.0,2041.0,3081.0,3534.0,3769.0,3070.0,2010.0,3867.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29102373522407,38.333044551240846]}"
113,424.0,811.0,878.0,1529.0,3181.0,3770.0,3937.0,2834.0,1869.0,4084.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09456218258713,38.074060254829185]}"
114,539.0,966.0,1027.0,1620.0,2876.0,3278.0,3503.0,2917.0,2177.0,3493.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19238871702774,38.18347505643494]}"
115,872.0,1316.0,1907.0,2238.0,2653.0,2944.0,3121.0,3764.0,2945.0,3228.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09456218258713,38.08564852199433]}"
116,733.0,1062.0,1194.0,1678.0,2570.0,2941.0,3250.0,2860.0,2127.0,3152.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.44688601130066,38.2433028543573]}"
117,539.0,904.0,941.0,1480.0,2818.0,3263.0,3427.0,2839.0,2097.0,3502.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.19993456541435,38.10289617544942]}"
118,851.0,1324.0,1805.0,2392.0,3531.0,4020.0,4298.0,3809.0,2346.0,4573.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.09294521507572,38.10397415379037]}"
119,1159.0,1557.0,2099.0,2475.0,2798.0,3108.0,3415.0,3612.0,2593.0,3439.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56321326631229,38.44973570664797]}"
120,594.0,920.0,836.0,1434.0,3221.0,3849.0,4088.0,2736.0,1823.0,4128.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.50554142507181,38.2815710854608]}"
121,721.0,1155.0,1488.0,1942.0,3003.0,3435.0,3745.0,3151.0,2213.0,3754.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.29856958361067,38.198027764037676]}"
122,537.0,845.0,1017.0,1434.0,2580.0,3051.0,3237.0,3178.0,2391.0,3353.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.23739431276213,38.11205899134744]}"
123,609.0,914.0,1048.0,1425.0,2488.0,2895.0,3109.0,2981.0,2361.0,3165.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.33279539593562,38.10397415379037]}"
124,951.0,1380.0,1906.0,2320.0,2559.0,2788.0,3041.0,3997.0,3348.0,3099.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37483655123242,38.17377325136645]}"
125,698.0,1021.0,1313.0,1628.0,2295.0,2610.0,2812.0,3149.0,2580.0,2852.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28132193015558,38.19506332360008]}"
126,593.0,988.0,988.0,1593.0,2909.0,3374.0,3482.0,2386.0,1629.0,3440.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.40313348268218,38.23387054387405]}"
127,1173.0,1516.0,1983.0,2165.0,2194.0,2348.0,2508.0,3717.0,3428.0,2600.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.46915965606497,38.287230471750746]}"
128,864.0,1144.0,1458.0,1952.0,2376.0,2776.0,2927.0,3807.0,3379.0,2980.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.3123138074577,38.08295357614197]}"
129,455.0,815.0,939.0,1458.0,3021.0,3671.0,4003.0,2765.0,1755.0,4043.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.35758889777732,38.16784437049126]}"
130,799.0,1223.0,1494.0,1992.0,2855.0,3196.0,3408.0,3018.0,2095.0,3437.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.97661796006409,38.733782999486564]}"
131,843.0,1113.0,1328.0,1676.0,2307.0,2601.0,2817.0,2939.0,2343.0,2859.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.61495622667756,38.2185093525156]}"
132,627.0,944.0,1108.0,1509.0,2474.0,2897.0,3111.0,2989.0,2382.0,3171.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.28967626229789,38.08510953282386]}"
133,413.0,770.0,938.0,1473.0,2948.0,3478.0,3834.0,2942.0,1789.0,3826.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.24574864490444,38.47695465975679]}"
134,420.0,800.0,755.0,1496.0,3574.0,4314.0,4690.0,2546.0,1287.0,4826.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.56294377172705,38.18913444272489]}"
135,646.0,1027.0,1295.0,1850.0,3008.0,3463.0,3683.0,3273.0,2235.0,3835.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.08216543166628,38.14655429825763]}"
136,418.0,716.0,774.0,1270.0,2879.0,3344.0,3504.0,2721.0,1665.0,3684.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.06734322947831,38.08295357614197]}"
137,709.0,1059.0,1289.0,1691.0,2596.0,2987.0,3173.0,3114.0,2455.0,3233.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-121.37402806747671,38.19129039940678]}"
138,474.0,819.0,941.0,1413.0,2497.0,2892.0,3093.0,2872.0,2127.0,3093.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-122.10705333931824,38.278876139608435]}"
