system:index,B02,B03,B04,B05,B06,B07,B08,B11,B12,B8A,crop_label,.geo
0,784.0,1062.0,1712.0,2102.0,2316.0,2630.0,3016.0,3359.0,2336.0,3127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.89602535623301,35.071890575301744]}"
1,1488.5,1640.0,1770.5,2011.5,2127.5,2255.0,2342.0,3013.5,2706.5,2367.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.46017192894192,37.03650610167114]}"
2,1086.0,1133.0,1227.5,1337.5,1366.0,1427.5,1519.0,2236.5,1951.5,1537.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.20549954589404,36.84462595698321]}"
3,704.0,880.0,1250.0,1444.0,1545.0,1739.5,1940.5,2999.5,2437.5,2070.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.25553113293765,35.6833737892019]}"
4,567.0,825.0,1268.0,1622.0,1855.0,2110.0,2323.0,3409.0,2304.0,2545.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.62860604471433,35.70628082894695]}"
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94247283070385,36.66325610111947]}"
6,775.0,996.0,1474.5,1813.0,1982.5,2254.5,2637.5,3151.0,2208.0,2780.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1506977392809,35.080514402029294]}"
7,1113.0,1275.5,1377.5,1694.5,1901.5,2041.5,2138.0,2885.5,2813.5,2209.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98990387770536,36.80824418797636]}"
8,941.0,1215.0,1678.5,1875.0,2002.0,2146.5,2287.0,3531.5,3114.0,2375.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18411506785014,35.6871467133952]}"
9,3348.0,3601.0,3904.0,4296.0,4215.0,4250.0,4123.0,5144.0,4903.0,4461.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.88587896780432,36.58645014432726]}"
10,473.0,628.0,896.0,1043.0,1108.0,1220.0,1312.0,2549.0,2230.0,1392.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.94453438157547,35.23655176688085]}"
11,936.0,1054.0,1277.0,1425.0,1498.0,1643.0,1751.0,2752.0,2373.0,1907.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.33422355182651,35.88441674978785]}"
12,897.0,1130.5,1490.0,1792.0,1992.5,2194.5,2335.0,3316.0,2716.0,2465.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.29164340735925,35.735655738737655]}"
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.97157824590931,36.67807830330745]}"
14,836.5,877.0,977.5,1117.0,1179.5,1300.0,1386.5,2054.5,1978.0,1410.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.96861380547172,36.76862848394669]}"
15,874.0,1164.0,1762.0,2063.0,2232.0,2533.0,2816.0,3660.0,2733.0,2900.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.92620874977943,35.0918331746092]}"
16,4319.5,4125.5,4003.5,4282.5,4288.5,4296.0,4291.0,4090.0,3488.0,4323.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.12653763241994,36.88019924223434]}"
17,1171.5,1240.0,1264.5,1527.0,1700.5,1741.5,1815.5,2542.0,2255.0,1891.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.81419340813157,36.94164400766812]}"
18,1022.0,1055.0,1138.5,1284.0,1421.0,1432.0,1535.0,2727.0,2651.5,1610.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.06024196445192,36.879121263893396]}"
19,2503.0,2553.0,2724.0,2952.0,2909.0,3056.0,3277.0,4250.0,3982.0,3200.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16211091767107,36.88154671516052]}"
20,579.0,742.5,1218.5,1453.0,1638.5,1840.5,2120.0,3067.5,2302.5,2277.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1649809522984,35.6833737892019]}"
21,1885.0,1968.0,2082.0,2330.0,2498.0,2625.0,2779.0,3318.0,3115.0,2764.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05970297528144,36.79611693164075]}"
22,639.5,789.0,1202.5,1429.5,1566.5,1777.5,1936.5,2894.0,2210.0,2080.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13318059124056,36.01215718318964]}"
23,1200.5,1394.5,1596.5,1856.0,1992.0,2137.5,2279.0,3551.0,3428.0,2374.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.16103293933013,36.788032094083675]}"
24,696.0,853.5,1018.0,1160.5,1360.0,1450.0,1578.5,2350.5,2013.0,1634.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.28813997775119,35.78605122617676]}"
25,955.0,1036.0,1174.0,1369.5,1522.5,1640.5,1769.0,2678.5,2616.0,1845.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.98397499683017,36.77536584857759]}"
26,1481.0,1611.5,1586.5,1856.5,2018.0,2091.0,2163.5,2479.5,2211.5,2172.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.65680857035383,36.530125776012966]}"
27,1271.5,1292.5,1402.0,1510.0,1553.0,1644.5,1757.0,2438.5,2112.0,1769.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.9023181375037,36.726317834064666]}"
28,726.0,1006.0,1392.0,1645.0,1792.0,1939.0,2084.0,2939.0,2155.0,2214.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.49143330082929,36.62390989167504]}"
29,915.5,1232.5,1701.0,1934.0,2047.5,2252.5,2447.0,3403.0,3007.5,2457.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.92351380392707,35.026884979567356]}"
30,775.0,1134.0,1944.0,2415.0,2690.0,3000.0,3421.0,3604.0,2537.0,3579.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.65259106280033,36.6303777617207]}"
31,637.0,820.0,1278.0,1495.0,1661.0,1865.0,2110.0,2906.0,2314.0,2207.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.18195911116825,35.77042054023308]}"
32,736.5,1033.0,1336.5,1563.5,1918.5,2176.5,2155.5,3332.0,2991.5,2276.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.88928799160212,35.21984310259623]}"
33,732.5,938.0,1037.0,1315.0,1497.0,1560.0,1659.0,2668.5,2348.5,1725.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.34240279519385,37.13675808737887]}"
34,595.0,746.0,1075.0,1374.0,1617.0,1815.0,1941.0,2962.0,2513.0,2127.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.93833600611504,35.27832342759241]}"
35,750.0,1042.0,1725.0,2126.0,2453.0,2819.0,3203.0,3356.0,2289.0,3347.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.89198293745447,35.072429564472216]}"
36,610.0,765.5,1265.5,1516.5,1687.5,1903.0,2146.5,2816.0,1962.5,2236.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.51640189144595,35.42196404152312]}"
37,644.0,767.5,1145.0,1430.0,1504.5,1734.0,1859.5,2372.5,1766.5,2058.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.20136272130524,35.98412974632512]}"
38,805.0,821.0,1017.0,1185.0,1308.0,1472.0,1610.0,2633.0,2133.0,1746.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.35281867820778,36.27895682257314]}"
39,697.0,854.0,1198.5,1413.5,1557.0,1755.0,1933.5,3162.0,2566.5,2086.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.21268149388514,35.83213480025209]}"
40,527.5,671.5,1017.5,1234.5,1362.5,1567.0,1736.5,2630.0,2009.5,1863.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.10838708939886,35.96769057662573]}"
41,850.5,1063.5,1338.5,1533.0,1590.5,1709.0,1806.0,3049.0,2769.0,1931.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.94651524948237,36.56030916955938]}"
42,1842.0,1949.0,2041.0,2257.0,2319.0,2446.0,2513.0,3221.0,3021.0,2519.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.07937608000366,36.74706891712783]}"
43,615.0,785.5,1212.0,1480.5,1656.0,1885.0,2187.0,3061.5,2327.0,2334.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15797409308226,35.67663642457101]}"
44,719.0,1006.0,1601.5,1990.5,2223.0,2526.0,2887.5,3600.5,2766.0,3056.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.75696615025132,35.216878662158635]}"
45,907.5,1140.0,1451.5,1687.0,1755.5,1909.0,1998.0,3415.5,3173.5,2124.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.00822950950139,36.606123249049475]}"
46,621.5,726.0,894.5,1018.5,1089.0,1186.5,1309.5,2337.5,2018.5,1367.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.36683239664005,35.757754294727]}"
47,685.0,927.0,1498.5,1811.0,1982.0,2238.0,2565.0,3151.5,2450.0,2691.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.11781939988212,35.504429384605295]}"
48,565.5,727.0,1142.0,1388.0,1575.5,1805.5,2041.0,2891.0,2192.0,2177.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1620165118608,35.688224691736146]}"
49,805.5,1065.5,1532.0,1815.5,1946.0,2181.0,2404.0,2775.0,1971.0,2511.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.05404358899149,36.1312737898639]}"
50,993.0,1125.0,1375.0,1595.0,1626.0,1741.0,1815.0,3015.0,2831.0,1938.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.2502356470432,36.82818678728382]}"
51,747.0,941.0,1287.0,1500.0,1622.0,1794.0,1888.5,2893.0,2452.5,2040.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.1822286057535,35.88522523354356]}"
52,732.5,928.5,1409.5,1678.0,1842.5,2052.5,2220.5,3227.0,2621.0,2349.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16228600644604,35.88899815773686]}"
53,1153.5,1492.0,1776.0,1986.5,1991.0,2100.5,2133.5,3866.5,3960.5,2181.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.86260802766377,35.15597288589533]}"
54,1415.5,1698.5,2034.5,2276.0,2369.0,2470.5,2551.5,3655.0,3751.5,2644.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.67136127795658,36.58671963891249]}"
55,479.5,552.5,776.0,887.0,998.0,1119.0,1246.5,1991.5,1531.0,1336.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.15581813640038,35.79305808539289]}"
56,745.5,888.5,1084.5,1270.0,1346.5,1445.5,1477.0,2393.5,2252.0,1575.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.0556605565029,36.64870339351674]}"
57,536.5,659.5,935.0,1134.0,1252.0,1428.0,1579.0,2424.5,2023.5,1695.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.16875387649169,35.7262234282544]}"
58,820.0,986.5,1144.5,1337.0,1474.0,1603.0,1697.5,2453.0,2274.5,1786.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.63605748729067,36.63954057761872]}"
59,756.5,1001.5,1355.0,1556.0,1702.5,1867.5,2010.0,3156.0,2504.0,2115.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-120.5900683190256,35.57368949301091]}"
60,1281.0,1855.0,2574.0,2835.0,2899.0,3035.0,3107.0,4239.0,3788.0,3145.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.13587553709293,35.496075052462984]}"
61,1117.0,1595.0,2022.0,2278.0,2323.0,2380.0,2460.0,3780.0,3583.0,2559.0,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-118.9305206631432,35.33545627966241]}"
62,584.0,734.5,937.0,1122.0,1277.5,1433.0,1595.0,2740.0,2331.5,1706.5,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-119.4889134437519,36.61717252704415]}"
